Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	5/21	5.5784152835340275E-6	5.83705090122515E-4	0	0	18.674136321195146	225.893666130218	CAPN9;PDCD6;CAPN2;SRI;CAPN1
NAD binding (GO:0051287)	5/22	7.144244315798771E-6	6.852521006236988E-4	0	0	17.825311942959	211.21574895249216	ALDH5A1;ALDH1B1;ALDH2;ALDH1A1;SORD
intramolecular transferase activity, phosphotransferases (GO:0016868)	4/11	7.938581763542348E-6	7.028698161413264E-4	0	0	28.520499108734406	334.9383505985242	PGAM1;PGAM2;PGM2;PGM1
peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	6/38	7.9419326793496E-6	6.529403224236707E-4	0	0	12.38390092879257	145.4285312919793	FKBP1A;FKBP2;FKBP1B;FKBP7;PPIB;PPIA
disulfide oxidoreductase activity (GO:0015036)	5/24	1.1293176465677632E-5	8.665630741329969E-4	0	0	16.339869281045754	186.13254685021712	PDIA3;CCS;TXN;P4HB;TXNDC17
transaminase activity (GO:0008483)	4/14	2.3364631148894048E-5	0.0016807931532735656	0	0	22.408963585434172	238.97562282165882	OAT;GOT1;ABAT;BCAT2
FK506 binding (GO:0005528)	4/15	3.1542240148594455E-5	0.002135595200648954	0	0	20.915032679738562	216.76722516736152	FKBP1A;FKBP2;FKBP1B;FKBP7
acetyl-CoA C-acyltransferase activity (GO:0003988)	3/6	3.982105923372529E-5	0.0025463355098898784	0	0	39.21568627450981	397.29861408378144	ACAA2;ACAA1;ACAT2
cysteine-type endopeptidase activity (GO:0004197)	7/81	7.856505043829353E-5	0.0047593880554987296	0	0	6.778019849915275	64.06302131038062	PDIA3;CAPN9;USP9X;PDCD6;CAPN2;CAPN1;SRI
cadherin binding involved in cell-cell adhesion (GO:0098641)	4/19	8.603990887840656E-5	0.004951596755952297	0	0	16.51186790505676	154.5626305490383	RAB10;ANXA1;ANXA2;S100A11
oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor (GO:0016668)	3/8	1.0940663990166563E-4	0.00599652583461034	0	0	29.411764705882355	268.24820517702017	TXN;DLD;TXNDC17
protein binding involved in cell-cell adhesion (GO:0098632)	4/21	1.302172241985872E-4	0.0068127284114806305	0	0	14.939309056956116	133.6516384183405	RAB10;ANXA1;ANXA2;S100A11
zinc ion binding (GO:0008270)	13/302	1.4307552331857637E-4	0.007159996840855713	0	0	3.376184911050513	29.88645451663625	C11ORF54;GDA;GLO1;SORD;IDE;CRIP1;ADH5;SOD1;ACE2;DUSP12;CCS;CSRP1;S100A8
G-rich strand telomeric DNA binding (GO:0098505)	3/10	2.3004797064103092E-4	0.01103271725865944	0	0	23.529411764705884	197.1111224184442	TERF2IP;POT1;TERF1
adenyl nucleotide binding (GO:0030554)	3/11	3.133396308603382E-4	0.01442615660480997	0	0	21.390374331550802	172.5823074455586	HSPH1;BAG3;PFN1
adenyl-nucleotide exchange factor activity (GO:0000774)	3/11	3.133396308603382E-4	0.013871304427701894	0	0	21.390374331550802	172.5823074455586	HSPH1;BAG3;PFN1
single-stranded telomeric DNA binding (GO:0043047)	3/12	4.138573421411364E-4	0.017642585214979554	0	0	19.607843137254903	152.74488681807628	TERF2IP;POT1;TERF1
C-acyltransferase activity (GO:0016408)	3/12	4.138573421411364E-4	0.017012492885873143	0	0	19.607843137254903	152.74488681807628	ACAA2;ACAA1;ACAT2
actin binding (GO:0003779)	11/254	4.389847705021494E-4	0.017423154167171516	0	0	3.396634244248881	26.259535033234283	DBNL;WDR1;CFL2;RDX;CFL1;COTL1;DSTN;LCP1;PFN1;EZR;ALDOA
telomeric DNA binding (GO:0042162)	4/32	7.008607351248147E-4	0.026889690204288726	0	0	9.803921568627452	71.20785643803426	TINF2;TERF2IP;POT1;TERF1
actin filament binding (GO:0051015)	7/127	0.0012310164402013816	0.04570644911844485	0	0	4.322989038134939	28.96365943305005	DBNL;WDR1;CFL2;CFL1;DSTN;LCP1;EZR
magnesium ion binding (GO:0000287)	7/127	0.0012310164402013816	0.044278122583493444	0	0	4.322989038134939	28.96365943305005	DUT;MTHFD2;PDCD6;IDH1;S100P;PGM1;NME1
copper ion binding (GO:0005507)	4/41	0.0018044712386073043	0.06293776956475779	0	0	7.651841224294596	48.340412608039706	CCS;COX17;PARK7;SOD1
phosphatase binding (GO:0019902)	6/102	0.0019662738030267212	0.06656415139069871	0	0	4.61361014994233	28.75024220468903	SNX3;SLC9A3R1;CARHSP1;CNST;PPME1;TERF2IP
cuprous ion binding (GO:1903136)	2/6	0.0023481615688298284	0.07722097044923236	0	0	26.143790849673202	158.27771419940805	COX17;PARK7
malate dehydrogenase activity (GO:0016615)	2/6	0.0023481615688298284	0.07507594349230923	0	0	26.143790849673202	158.27771419940805	MDH1;MDH2
protein-disulfide reductase activity (GO:0047134)	2/6	0.0023481615688298284	0.07304686393846303	0	0	26.143790849673202	158.27771419940805	TXN;TXNDC17
acyl-CoA oxidase activity (GO:0003997)	2/6	0.0023481615688298284	0.0711245780453456	0	0	26.143790849673202	158.27771419940805	ACOX1;ACAA1
hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	2/6	0.0023481615688298284	0.06930087091597775	0	0	26.143790849673202	158.27771419940805	ATIC;SHMT1
calcium-dependent phospholipid binding (GO:0005544)	4/47	0.0029943257858926742	0.0861617244890617	0	0	6.675010429703796	38.78872714880929	ANXA1;ANXA2;ANXA3;PLA2G4A
retinal dehydrogenase activity (GO:0001758)	2/7	0.003259819300257056	0.09151346377063102	0	0	22.408963585434172	128.3155969637823	ALDH1A2;ALDH1A1
aldehyde-lyase activity (GO:0016832)	2/7	0.003259819300257056	0.08933457177609218	0	0	22.408963585434172	128.3155969637823	ALDOC;ALDOA
3-chloroallyl aldehyde dehydrogenase activity (GO:0004028)	2/8	0.004309962067550851	0.11536665906397743	0	0	19.607843137254903	106.80051325367639	ALDH1A2;ALDH1A1
telomerase activity (GO:0003720)	2/8	0.004309962067550851	0.11274468953979612	0	0	19.607843137254903	106.80051325367639	PTGES3;TERF1
phospholipase inhibitor activity (GO:0004859)	2/8	0.004309962067550851	0.11023925199446732	0	0	19.607843137254903	106.80051325367639	ANXA1;ANXA2
RNA-directed DNA polymerase activity (GO:0003964)	2/8	0.004309962067550851	0.10784274651632673	0	0	19.607843137254903	106.80051325367639	PTGES3;TERF1
3-hydroxyacyl-CoA dehydrogenase activity (GO:0003857)	2/8	0.004309962067550851	0.10554821999470275	0	0	19.607843137254903	106.80051325367639	HSD17B4;HSD17B10
peptide disulfide oxidoreductase activity (GO:0015037)	2/9	0.005494938311701476	0.13176404159934163	0	0	17.429193899782135	90.70026871371739	PDIA3;P4HB
phosphoric ester hydrolase activity (GO:0042578)	4/56	0.005640335948937741	0.13249034035157836	0	0	5.602240896358543	29.00734817832843	DUSP4;DUSP12;PHOSPHO1;DUSP13
small protein activating enzyme activity (GO:0008641)	2/10	0.006811166420556227	0.15679305100120433	0	0	15.686274509803923	78.26183361468205	UBA5;UBA1
ubiquitin binding (GO:0043130)	4/62	0.008074196815440242	0.1822235398935631	0	0	5.0600885515496525	24.384981051995453	NSFL1C;UBE2N;HSPB1;UCHL3
aryl sulfotransferase activity (GO:0004062)	2/11	0.008255133559476517	0.1827242062876437	0	0	14.260249554367203	68.40527661346255	SULT1A1;SULT4A1
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	3/34	0.009157589123516713	0.198875190210712	0	0	6.920415224913496	32.47870125301665	DUSP4;DUSP12;DUSP13
calcium ion binding (GO:0005509)	9/284	0.010946787260986869	0.233328743285109	0	0	2.4855012427506216	11.221315492775112	TPD52;ANXA1;PDCD6;PLA2G4A;CAPN1;LCP1;SRI;NOL3;S100A8
ubiquitin protein ligase binding (GO:0031625)	9/284	0.010946787260986869	0.229086402498107	0	0	2.4855012427506216	11.221315492775112	GPI;TPI1;UBE2B;UBE2N;ISG15;CKB;PRDX6;ASB15;ASB16
thiolester hydrolase activity (GO:0016790)	2/13	0.011512570541241903	0.2366244409458827	0	0	12.06636500754148	53.86806334912367	LYPLA2;ESD
ATPase regulator activity (GO:0060590)	3/38	0.012438369859573343	0.25116778435734943	0	0	6.191950464396285	27.16389622591237	HSPH1;BAG3;PFN1
carboxypeptidase activity (GO:0004180)	3/39	0.013350316681590724	0.2649347327674297	0	0	6.03318250377074	26.040513863950277	ACE2;PEPD;CNDP2
ubiquitin-like protein ligase binding (GO:0044389)	9/297	0.014310698405824116	0.27917989601870435	0	0	2.3767082590612003	10.093280763318553	GPI;TPI1;UBE2B;UBE2N;ISG15;CKB;PRDX6;ASB15;ASB16
protein disulfide oxidoreductase activity (GO:0015035)	2/15	0.015240478567609125	0.29236318052196836	0	0	10.457516339869281	43.752160283844	CCS;TXN
pyrophosphatase activity (GO:0016462)	3/41	0.01528586875304665	0.28842680220912614	0	0	5.738880918220947	23.993265356023542	NUDT9;PHOSPHO1;PPA2
MHC class II protein complex binding (GO:0023026)	2/16	0.017272775471423505	0.32066071883239444	0	0	9.803921568627452	39.79042832522628	PKM;HLA-DMB
protease binding (GO:0002020)	5/118	0.017693688521042424	0.3232608807574576	0	0	3.3233632436025258	13.408266147306236	ANXA2;TYSND1;PARK7;SRI;NOL3
DNA binding, bending (GO:0008301)	2/17	0.019413115114489673	0.34913274213715023	0	0	9.22722029988466	36.37191607375733	TERF1;CRIP1
exopeptidase activity (GO:0008238)	3/45	0.01960774836410724	0.34720797487826816	0	0	5.228758169934641	20.55859067276621	ACE2;XPNPEP1;CNDP2
nucleoside diphosphate kinase activity (GO:0004550)	2/18	0.021658434659826305	0.3777099741433345	0	0	8.714596949891067	33.39747545731487	NME2;NME1
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	2/18	0.021658434659826305	0.37207251184268775	0	0	8.714596949891067	33.39747545731487	ALDH4A1;MTHFD2
protein phosphatase regulator activity (GO:0019888)	3/47	0.021995546677098642	0.37230697390206674	0	0	5.006257822277847	19.108461926821132	IGBP1;NSFL1C;PPME1
MHC protein complex binding (GO:0023023)	2/19	0.02400573127207637	0.4004434303501435	0	0	8.25593395252838	30.79019751611895	PKM;HLA-DMB
intramolecular oxidoreductase activity, transposing S-S bonds (GO:0016864)	2/20	0.026452061101996067	0.4349474618342496	0	0	7.843137254901961	28.489578033354377	PDIA3;P4HB
aldo-keto reductase (NADP) activity (GO:0004033)	2/20	0.026452061101996067	0.4288214412450348	0	0	7.843137254901961	28.489578033354377	SPR;AKR1A1
protein disulfide isomerase activity (GO:0003756)	2/20	0.026452061101996067	0.4228655878944093	0	0	7.843137254901961	28.489578033354377	PDIA3;P4HB
protein phosphatase 2A binding (GO:0051721)	2/20	0.026452061101996067	0.4170729086081845	0	0	7.843137254901961	28.489578033354377	IGBP1;PPME1
cysteine-type endopeptidase inhibitor activity (GO:0004869)	3/51	0.02722579522515571	0.4234714905966787	0	0	4.61361014994233	16.625561251292215	CAST;PRDX5;NOL3
collagen binding (GO:0005518)	3/52	0.02862787723525772	0.43934248930375513	0	0	4.524886877828055	16.07861677552116	SERPINH1;PPIB;LACRT
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	2/21	0.028994538263190886	0.43911465185437776	0	0	7.469654528478058	26.447415891578757	HSD17B4;HSD17B10
protein phosphatase binding (GO:0019903)	4/92	0.030154553708675213	0.4507518353075996	0	0	3.4100596760443307	11.940048873316254	SNX3;IGBP1;PPME1;SOD1
metalloexopeptidase activity (GO:0008235)	3/54	0.03154492507268532	0.4654898558802667	0	0	4.357298474945534	15.060316149951543	ACE2;XPNPEP1;PEPD
phosphatidylinositol-4-phosphate binding (GO:0070273)	2/22	0.031630333851721364	0.4608419527003961	0	0	7.130124777183601	24.624874772284297	SNX3;ARFIP1
cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	2/24	0.03717084379685369	0.5347955151272324	0	0	6.5359477124183005	21.517847019034292	PRDX5;NOL3
carboxylic ester hydrolase activity (GO:0052689)	4/103	0.04289126698790166	0.6094796086799359	0	0	3.0458785455929944	9.59173665482204	LYPLA2;PPME1;ESD;PLA2G4A
carboxy-lyase activity (GO:0016831)	2/26	0.04305206273282516	0.6043039537253873	0	0	6.03318250377074	18.976441233426005	FAHD1;PAICS
calcium channel regulator activity (GO:0005246)	2/26	0.04305206273282516	0.5970231831985754	0	0	6.03318250377074	18.976441233426005	FKBP1B;SRI
phosphatase activity (GO:0016791)	4/104	0.04417815468821731	0.6053459053111682	0	0	3.01659125188537	9.410331372239497	DUSP4;DUSP12;PHOSPHO1;DUSP13
PDZ domain binding (GO:0030165)	3/62	0.04469761241755956	0.6052582575601301	0	0	3.7950664136622394	11.794440957368423	SLC9A3R1;ACOX1;TBC1D10A
metallocarboxypeptidase activity (GO:0004181)	2/28	0.049253313387662694	0.6591926012697646	0	0	5.602240896358543	16.86710720851637	ACE2;PEPD
cysteine-type peptidase activity (GO:0008234)	3/65	0.050228470930826094	0.6645168970273659	0	0	3.619909502262444	10.827776517780215	PDIA3;USP9X;CAPN2
nucleobase-containing compound kinase activity (GO:0019205)	2/30	0.05575474042142887	0.7292466616484616	0	0	5.228758169934641	15.0943416589593	NME2;NME1
phospholipase A2 activity (GO:0004623)	2/30	0.05575474042142887	0.7210528789333104	0	0	5.228758169934641	15.0943416589593	PLA2G4A;PRDX6
Hsp90 protein binding (GO:0051879)	2/30	0.05575474042142887	0.7130411802784958	0	0	5.228758169934641	15.0943416589593	STIP1;PTGES3
NADP binding (GO:0050661)	2/30	0.05575474042142887	0.705205562912798	0	0	5.228758169934641	15.0943416589593	SPR;CAT
ion channel inhibitor activity (GO:0008200)	2/33	0.06602822490692781	0.8260705094334121	0	0	4.753416518122401	12.918231625749206	RSC1A1;FKBP1B
GTPase binding (GO:0051020)	3/76	0.07315194227164878	0.905353608114707	0	0	3.0959752321981426	8.09664582032898	PEX5;ENO1;LCP1
manganese ion binding (GO:0030145)	2/35	0.07319836834159152	0.8962906591614026	0	0	4.481792717086835	11.718015232173547	XPNPEP1;SOD2
phosphatidylethanolamine binding (GO:0008429)	1/6	0.07411131137512975	0.8979170462397299	0	0	13.071895424836601	34.01551775415998	PEBP1
protein phosphatase 2B binding (GO:0030346)	1/6	0.07411131137512975	0.8885637436747328	0	0	13.071895424836601	34.01551775415998	SOD1
phosphorylase activity (GO:0004645)	1/6	0.07411131137512975	0.8794032927090139	0	0	13.071895424836601	34.01551775415998	MTAP
sodium channel inhibitor activity (GO:0019871)	1/6	0.07411131137512975	0.8704297897221872	0	0	13.071895424836601	34.01551775415998	RSC1A1
ubiquitin-dependent protein binding (GO:0140036)	1/6	0.07411131137512975	0.8616375696239833	0	0	13.071895424836601	34.01551775415998	IDE
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.07411131137512975	0.8530211939277434	0	0	13.071895424836601	34.01551775415998	THEM4
DNA ligase (ATP) activity (GO:0003910)	1/6	0.07411131137512975	0.8445754395324192	0	0	13.071895424836601	34.01551775415998	LIG4
JUN kinase binding (GO:0008432)	1/6	0.07411131137512975	0.8362952881644543	0	0	13.071895424836601	34.01551775415998	GSTP1
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/6	0.07411131137512975	0.8281759164347023	0	0	13.071895424836601	34.01551775415998	ALDH2
peptidyl-proline 4-dioxygenase activity (GO:0031545)	1/6	0.07411131137512975	0.820212686468984	0	0	13.071895424836601	34.01551775415998	P4HB
protein carboxyl O-methyltransferase activity (GO:0051998)	1/6	0.07411131137512975	0.8124011370740414	0	0	13.071895424836601	34.01551775415998	PCMT1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)	1/7	0.08591991289942771	0.9329605636532198	0	0	11.204481792717086	27.49960405560182	CYP4F12
MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)	1/7	0.08591991289942771	0.924241306048984	0	0	11.204481792717086	27.49960405560182	DUSP4
palmitoyl-(protein) hydrolase activity (GO:0008474)	1/7	0.08591991289942771	0.9156835161781601	0	0	11.204481792717086	27.49960405560182	LYPLA2
DEAD/H-box RNA helicase binding (GO:0017151)	1/7	0.08591991289942771	0.9072827499746908	0	0	11.204481792717086	27.49960405560182	POT1
NEDD8-specific protease activity (GO:0019784)	1/7	0.08591991289942771	0.8990347249749209	0	0	11.204481792717086	27.49960405560182	UCHL3
calcium-dependent phospholipase A2 activity (GO:0047498)	1/7	0.08591991289942771	0.8909353130382098	0	0	11.204481792717086	27.49960405560182	PLA2G4A
DNA ligase activity (GO:0003909)	1/7	0.08591991289942771	0.8829805334575116	0	0	11.204481792717086	27.49960405560182	LIG4
peptidyl-proline dioxygenase activity (GO:0031543)	1/7	0.08591991289942771	0.8751665464357636	0	0	11.204481792717086	27.49960405560182	P4HB
AT DNA binding (GO:0003680)	1/7	0.08591991289942771	0.8674896469056254	0	0	11.204481792717086	27.49960405560182	CRIP1
poly(G) binding (GO:0034046)	1/7	0.08591991289942771	0.8599462586716634	0	0	11.204481792717086	27.49960405560182	DAZAP1
cAMP response element binding (GO:0035497)	1/7	0.08591991289942771	0.8525329288555284	0	0	11.204481792717086	27.49960405560182	ATF2
sulfotransferase activity (GO:0008146)	2/39	0.08823243543755867	0.867996010159231	0	0	4.022121669180493	9.764829099435797	SULT1A1;SULT4A1
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	2/41	0.09606405308420869	0.9370315686434254	0	0	3.825920612147298	8.963137600685531	NME2;NME1
type I transforming growth factor beta receptor binding (GO:0034713)	1/8	0.09757849431533867	0.9438054366130657	0	0	9.803921568627452	22.814687793846783	FKBP1A
GDP-dissociation inhibitor activity (GO:0005092)	1/8	0.09757849431533867	0.9359403913079568	0	0	9.803921568627452	22.814687793846783	RANBP1
cAMP response element binding protein binding (GO:0008140)	1/8	0.09757849431533867	0.9282053467516926	0	0	9.803921568627452	22.814687793846783	ATF2
single-stranded DNA binding (GO:0003697)	3/87	0.0998874286886031	0.9423805772178867	0	0	2.704530087897228	6.230456903851079	PCBP1;FUBP1;POT1
phosphatidylinositol bisphosphate binding (GO:1902936)	3/87	0.0998874286886031	0.9347189465087982	0	0	2.704530087897228	6.230456903851079	SNX3;ANXA2;PFN1
double-stranded telomeric DNA binding (GO:0003691)	1/9	0.10908895375032306	1.0	0	0	8.714596949891067	19.307988149197595	TERF1
MAP kinase phosphatase activity (GO:0033549)	1/9	0.10908895375032306	1.0	0	0	8.714596949891067	19.307988149197595	DUSP4
RAGE receptor binding (GO:0050786)	1/9	0.10908895375032306	0.9965189346557289	0	0	8.714596949891067	19.307988149197595	S100A8
Toll-like receptor binding (GO:0035325)	1/9	0.10908895375032306	0.9886723288710381	0	0	8.714596949891067	19.307988149197595	S100A8
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)	1/9	0.10908895375032306	0.9809483263017331	0	0	8.714596949891067	19.307988149197595	PHOSPHO1
phosphate ion binding (GO:0042301)	1/9	0.10908895375032306	0.9733440757102468	0	0	8.714596949891067	19.307988149197595	MTHFD2
nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/9	0.10908895375032306	0.9658568135893988	0	0	8.714596949891067	19.307988149197595	DUT
integrin binding (GO:0005178)	3/94	0.11864986996944606	1.0	0	0	2.5031289111389237	5.335615499419227	ANXA7;LCP1;P4HB
Lys48-specific deubiquitinase activity (GO:1990380)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	USP9X
filamin binding (GO:0031005)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	CRMP1
phosphatidylinositol-5-phosphate binding (GO:0010314)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	SNX3
oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor (GO:0016671)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	TXN
death receptor binding (GO:0005123)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	BID
carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	ASNS
phosphatidylcholine 1-acylhydrolase activity (GO:0008970)	1/10	0.12045316552223109	1.0	0	0	7.843137254901961	16.599955054648323	PLA2G4A
calcium channel inhibitor activity (GO:0019855)	1/10	0.12045316552223109	0.9974215360869639	0	0	7.843137254901961	16.599955054648323	FKBP1B
oxidized purine DNA binding (GO:0032357)	1/10	0.12045316552223109	0.9902970965434856	0	0	7.843137254901961	16.599955054648323	POT1
co-SMAD binding (GO:0070410)	1/10	0.12045316552223109	0.9832737128800567	0	0	7.843137254901961	16.599955054648323	USP9X
activin binding (GO:0048185)	1/10	0.12045316552223109	0.9763492501132958	0	0	7.843137254901961	16.599955054648323	FKBP1A
flavin adenine dinucleotide binding (GO:0050660)	2/48	0.12487154165114307	1.0	0	0	3.2679738562091503	6.798920708765554	ACOX1;ETFA
4 iron, 4 sulfur cluster binding (GO:0051539)	1/11	0.1316729803945433	1.0	0	0	7.130124777183601	14.455856338931785	ACO2
U6 snRNA binding (GO:0017070)	1/11	0.1316729803945433	1.0	0	0	7.130124777183601	14.455856338931785	EIF5A
intermediate filament binding (GO:0019215)	1/11	0.1316729803945433	1.0	0	0	7.130124777183601	14.455856338931785	VIM
hexosaminidase activity (GO:0015929)	1/11	0.1316729803945433	1.0	0	0	7.130124777183601	14.455856338931785	HEXA
2 iron, 2 sulfur cluster binding (GO:0051537)	1/11	0.1316729803945433	1.0	0	0	7.130124777183601	14.455856338931785	CIAPIN1
caspase binding (GO:0089720)	1/11	0.1316729803945433	1.0	0	0	7.130124777183601	14.455856338931785	NOL3
pseudouridine synthase activity (GO:0009982)	1/12	0.14275022580189248	1.0	0	0	6.5359477124183005	12.72326044867759	PUS7
racemase and epimerase activity, acting on carbohydrates and derivatives (GO:0016857)	1/12	0.14275022580189248	1.0	0	0	6.5359477124183005	12.72326044867759	RPE
alditol:NADP+ 1-oxidoreductase activity (GO:0004032)	1/12	0.14275022580189248	1.0	0	0	6.5359477124183005	12.72326044867759	AKR1A1
carbohydrate kinase activity (GO:0019200)	1/13	0.15368670623834874	1.0	0	0	6.03318250377074	11.299180234063185	HK1
nucleoside-diphosphatase activity (GO:0017110)	1/13	0.15368670623834874	1.0	0	0	6.03318250377074	11.299180234063185	NUDT9
protein kinase A catalytic subunit binding (GO:0034236)	1/13	0.15368670623834874	1.0	0	0	6.03318250377074	11.299180234063185	EZR
translation elongation factor activity (GO:0003746)	1/13	0.15368670623834874	1.0	0	0	6.03318250377074	11.299180234063185	EIF5A
acid-amino acid ligase activity (GO:0016881)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	PAICS
ribosomal small subunit binding (GO:0043024)	1/14	0.1644842034500625	1.0	0	0	5.602240896358543	10.111712834996391	NME1
endopeptidase activity (GO:0004175)	7/354	0.16771609488089972	1.0	0	0	1.5509028470145123	2.7691101104667997	PDIA3;ACE2;USP9X;TYSND1;PLAT;IDE;CAPN1
endopeptidase inhibitor activity (GO:0004866)	3/111	0.16887247127294053	1.0	0	0	2.119766825649179	3.7702415617833736	CAST;SERPINH1;GAPDH
double-stranded RNA binding (GO:0003725)	2/59	0.1734461322992324	1.0	0	0	2.658690594882021	4.657728692494691	MSN;VIM
myosin V binding (GO:0031489)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	RAB10
acyl-CoA dehydrogenase activity (GO:0003995)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	ACOX1
adrenergic receptor binding (GO:0031690)	1/15	0.17514447672471037	1.0	0	0	5.228758169934641	9.109250009826615	SLC9A3R1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	2/60	0.17800670519078643	1.0	0	0	2.6143790849673203	4.512245907943462	ANXA2;PFN1
ubiquitin-specific protease binding (GO:1990381)	1/16	0.18566926318182222	1.0	0	0	4.901960784313726	8.253864426467867	PARK7
