Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Histidine metabolism	4/23	1.8883727837429879E-4	0.0020055821289408286	0	0	13.640238704177323	116.9599300900522	ALDH1B1;ALDH2;ALDH7A1;CNDP2
HIF-1 signaling pathway	7/100	2.9469449728796116E-4	0.003025530172156401	0	0	5.4901960784313735	44.63294069373634	LDHA;ENO1;ENO2;ALDOA;ENO3;GAPDH;HK1
Butanoate metabolism	4/28	4.153273009510656E-4	0.0041264776997718775	0	0	11.204481792717086	87.243066348295	ALDH5A1;HMGCS1;ABAT;ACAT2
Hepatocellular carcinoma	8/168	0.0014433481185554707	0.013892225641096404	0	0	3.734827264239029	24.428720007041825	GSTA4;GSTO1;GSTP1;GSTA2;GSTA1;GSTT2;GSTT1;GSTT2B
One carbon pool by folate	3/20	0.001988813929493265	0.018562263341937144	0	0	11.764705882352942	73.17902156780585	ATIC;MTHFD2;SHMT1
alpha-Linolenic acid metabolism	3/25	0.0038285780944487327	0.03468241332618264	0	0	9.411764705882353	52.37893458291576	ACOX1;PLA2G4A;ACAA1
Amyotrophic lateral sclerosis (ALS)	4/51	0.004032177976939649	0.035483166197068906	0	0	6.151480199923107	33.91586994590509	CCS;CAT;BID;SOD1
Ascorbate and aldarate metabolism	3/27	0.004778611301086224	0.04088367446484881	0	0	8.714596949891067	46.56736642678868	ALDH1B1;ALDH2;ALDH7A1
Biosynthesis of unsaturated fatty acids	3/27	0.004778611301086224	0.03977871029012316	0	0	8.714596949891067	46.56736642678868	ACOX1;HSD17B4;ACAA1
Protein processing in endoplasmic reticulum	7/165	0.005332592451602949	0.04322206513404496	0	0	3.3273915626856807	17.415293828968167	PDIA3;NSFL1C;HSPH1;HSPA4L;CAPN2;CAPN1;P4HB
Synthesis and degradation of ketone bodies	2/10	0.006811166420556227	0.053790750193110706	0	0	15.686274509803923	78.26183361468205	HMGCS1;ACAT2
Galactose metabolism	3/31	0.007074065412060266	0.054470303672864054	0	0	7.590132827324479	37.58117602591076	PGM2;PGM1;HK1
Glycerolipid metabolism	4/61	0.007628090471934082	0.05730370403306578	0	0	5.143040822886532	25.07704393858718	ALDH2;ALDH1B1;AKR1A1;ALDH7A1
Pentose and glucuronate interconversions	3/34	0.009157589123516713	0.0671556535724559	0	0	6.920415224913496	32.47870125301665	RPE;AKR1A1;SORD
Longevity regulating pathway	5/102	0.009907979061410154	0.07096878025382157	0	0	3.8446751249519417	17.74092610787626	ATF2;ATG101;CAT;SOD2;SOD1
Tyrosine metabolism	3/36	0.010725094476416388	0.07507566133491471	0	0	6.5359477124183005	29.641627485078313	FAHD1;GOT1;ADH5
Alzheimer disease	6/171	0.022598861321869387	0.15467665082523935	0	0	2.7519779841761265	10.429599609112605	CAPN2;CAPN1;IDE;BID;GAPDH;HSD17B10
Terpenoid backbone biosynthesis	2/22	0.031630333851721364	0.21178571361587348	0	0	7.130124777183601	24.624874772284297	HMGCS1;ACAT2
Pyrimidine metabolism	3/57	0.03620089167264808	0.2372313752165023	0	0	4.12796697626419	13.699366475181273	DUT;NME2;NME1
Fatty acid elongation	2/27	0.04611394398593848	0.29589780724310527	0	0	5.809731299927378	17.874451138039984	ACAA2;THEM4
Retinol metabolism	3/67	0.054091876512208086	0.3400060809338794	0	0	3.5118525021949076	10.244324008060294	ALDH1A2;ALDH1A1;ADH5
Necroptosis	5/162	0.05680934060496286	0.34994553812657125	0	0	2.420721374969741	6.942760879943182	CAPN2;PLA2G4A;CAPN1;BID;PPIA
Regulation of actin cytoskeleton	6/214	0.056850456252384024	0.34333216717126036	0	0	2.1990104452996153	6.305290892292787	CFL2;RDX;CFL1;MSN;PFN1;EZR
Neomycin, kanamycin and gentamicin biosynthesis	1/5	0.062150767597221275	0.3681237773066183	0	0	15.686274509803923	43.57948408442536	HK1
Phenylalanine, tyrosine and tryptophan biosynthesis	1/5	0.062150767597221275	0.36117804565932365	0	0	15.686274509803923	43.57948408442536	GOT1
Tight junction	5/170	0.06696646117117014	0.38195685260593343	0	0	2.306805074971165	6.236593689637158	SLC9A3R1;MYH7B;RDX;MSN;EZR
Inositol phosphate metabolism	3/74	0.06868640123203015	0.38464384689936887	0	0	3.1796502384737684	8.515752125813004	ISYNA1;ALDH6A1;TPI1
Prion diseases	2/35	0.07319836834159152	0.4025910258787534	0	0	4.481792717086835	11.718015232173547	STIP1;SOD1
RNA degradation	3/79	0.08008605872254096	0.4327457208165371	0	0	2.9784065524944157	7.519444492818269	ENO1;ENO2;ENO3
Ferroptosis	2/40	0.09212365037142334	0.48920835024824805	0	0	3.9215686274509807	9.351465013925216	GPX4;PCBP1
Riboflavin metabolism	1/8	0.09757849431533867	0.5093928177817679	0	0	9.803921568627452	22.814687793846783	RFK
Sulfur metabolism	1/9	0.10908895375032306	0.5599899625849917	0	0	8.714596949891067	19.307988149197595	BPNT1
Fc gamma R-mediated phagocytosis	3/91	0.11045467703629643	0.5577055824127753	0	0	2.585649644473174	5.696574026454962	CFL2;CFL1;PLA2G4A
Epstein-Barr virus infection	5/201	0.1150641022851122	0.5716087661905573	0	0	1.95102916788606	4.218643829362796	PDIA3;HLA-DMB;ISG15;VIM;BID
Type II diabetes mellitus	2/46	0.11643963569335444	0.5692604411675105	0	0	3.4100596760443307	7.332931931173504	PKM;HK1
Glycerophospholipid metabolism	3/97	0.12706348639480336	0.6114930282749912	0	0	2.4257125530624624	5.004410975272035	LYPLA2;PHOSPHO1;PLA2G4A
Pathways in cancer	10/530	0.14156884491876215	0.6708185266919806	0	0	1.4798372179060304	2.8930360986918395	FH;GSTA4;GSTO1;GSTP1;GSTA2;GSTA1;GSTT2;GSTT1;BID;GSTT2B
Non-homologous end-joining	1/13	0.15368670623834874	0.7172046291122941	0	0	6.03318250377074	11.299180234063185	LIG4
VEGF signaling pathway	2/59	0.1734461322992324	0.7973344589278146	0	0	2.658690594882021	4.657728692494691	HSPB1;PLA2G4A
Viral myocarditis	2/59	0.1734461322992324	0.7856089521788762	0	0	2.658690594882021	4.657728692494691	HLA-DMB;BID
Arachidonic acid metabolism	2/63	0.19179434375263493	0.8561254764610371	0	0	2.489884842826019	4.111625539516828	PTGES3;PLA2G4A
Phenylalanine metabolism	1/17	0.19606027806945792	0.8626652235056149	0	0	4.61361014994233	7.517107847114225	GOT1
Primary bile acid biosynthesis	1/17	0.19606027806945792	0.8505150090900429	0	0	4.61361014994233	7.517107847114225	HSD17B4
Other glycan degradation	1/18	0.20631921499415187	0.8825877530305386	0	0	4.357298474945534	6.877258048862402	HEXA
Glycosaminoglycan degradation	1/19	0.21644774620176868	0.9132315867143117	0	0	4.12796697626419	6.317465914165531	HEXA
Pantothenate and CoA biosynthesis	1/19	0.21644774620176868	0.9008906193262805	0	0	4.12796697626419	6.317465914165531	BCAT2
PPAR signaling pathway	2/74	0.2432798501487733	0.999069251277629	0	0	2.119766825649179	2.9963812434026122	ACOX1;ACAA1
Pertussis	2/76	0.25272818960295906	1.0	0	0	2.063983488132095	2.8388869291579533	CFL2;CFL1
Ubiquitin mediated proteolysis	3/137	0.254481185569762	1.0	0	0	1.7174753112924004	2.3504136930161126	UBE2B;UBE2N;UBA1
Proteoglycans in cancer	4/201	0.25480767138806676	1.0	0	0	1.560823334308848	2.1340298480130517	RDX;HSPB2;MSN;EZR
Proximal tubule bicarbonate reclamation	1/23	0.255690526626552	0.9968693949490888	0	0	3.4100596760443307	4.650596576821454	MDH1
Renin-angiotensin system	1/23	0.255690526626552	0.9844085275122252	0	0	3.4100596760443307	4.650596576821454	ACE2
Antigen processing and presentation	2/77	0.25745608191360175	0.9789688053011029	0	0	2.0371785077667433	2.764260003259389	PDIA3;HLA-DMB
Complement and coagulation cascades	2/79	0.26691520649616685	1.0	0	0	1.9856043683296105	2.6226343999736175	FGB;PLAT
Apoptosis	3/143	0.27511724189301434	1.0	0	0	1.6454134101192925	2.123501337743701	CAPN2;CAPN1;BID
Folate biosynthesis	1/26	0.2838322123931632	1.0	0	0	3.01659125188537	3.7990106088850406	SPR
Human immunodeficiency virus 1 infection	4/212	0.28577422497273586	1.0	0	0	1.4798372179060304	1.8535748473445695	PDIA3;CFL2;CFL1;BID
Linoleic acid metabolism	1/29	0.310913899398403	1.0	0	0	2.704530087897228	3.1595382175582323	PLA2G4A
MAPK signaling pathway	5/295	0.32396170161785953	1.0	0	0	1.3293452974410105	1.4983449319504223	DUSP4;ATF2;STMN1;HSPB1;PLA2G4A
Asthma	1/31	0.3283991729634097	1.0	0	0	2.5300442757748263	2.817268614266558	HLA-DMB
Prostate cancer	2/97	0.35135159507052327	1.0	0	0	1.6171417020416414	1.6914782478603918	GSTP1;PLAT
SNARE interactions in vesicular transport	1/34	0.3538018476968448	1.0	0	0	2.306805074971165	2.39681262938166	YKT6
Allograft rejection	1/38	0.38618933899841923	1.0	0	0	2.063983488132095	1.963730679547537	HLA-DMB
Parathyroid hormone synthesis, secretion and action	2/106	0.39241391926594205	1.0	0	0	1.4798372179060304	1.3842960855118345	ATF2;SLC9A3R1
Fat digestion and absorption	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	ACAT2
Graft-versus-host disease	1/41	0.4094141875967362	1.0	0	0	1.912960306073649	1.708327023906007	HLA-DMB
Leukocyte transendothelial migration	2/112	0.41913524814322245	1.0	0	0	1.4005602240896358	1.217873421867643	MSN;EZR
Type I diabetes mellitus	1/43	0.4244090048019936	1.0	0	0	1.8239854081167353	1.5632606561670248	HLA-DMB
Vasopressin-regulated water reabsorption	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	ARHGDIA
Carbohydrate digestion and absorption	1/44	0.431763587897431	1.0	0	0	1.7825311942959003	1.4971071136747223	HK1
Glycosphingolipid biosynthesis	1/45	0.43902456179103894	1.0	0	0	1.7429193899782136	1.434771099018674	HEXA
Ether lipid metabolism	1/47	0.4532704143354618	1.0	0	0	1.668752607425949	1.3204278522481547	PLA2G4A
Intestinal immune network for IgA production	1/48	0.4602576217839447	1.0	0	0	1.6339869281045751	1.267923037435599	HLA-DMB
Cocaine addiction	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	ATF2
Ovarian steroidogenesis	1/49	0.4671558782612062	1.0	0	0	1.6006402561024409	1.2182349589131176	PLA2G4A
Platelet activation	2/124	0.47070024935148025	1.0	0	0	1.2650221378874131	0.9532369396952561	FGB;PLA2G4A
Viral carcinogenesis	3/201	0.4737999216147718	1.0	0	0	1.170617500731636	0.8744163332712334	ATF2;RANBP1;PKM
Autophagy	2/128	0.4872757244272833	1.0	0	0	1.2254901960784315	0.8810357191883447	IGBP1;ATG101
Autoimmune thyroid disease	1/53	0.49388174040603205	1.0	0	0	1.4798372179060304	1.0439647537456906	HLA-DMB
FoxO signaling pathway	2/132	0.5035250332043	1.0	0	0	1.1883541295306002	0.8153557334278044	CAT;SOD2
Pathogenic Escherichia coli infection	1/55	0.5067396244229153	1.0	0	0	1.4260249554367201	0.9693518268873418	EZR
Oxidative phosphorylation	2/133	0.5075353097030614	1.0	0	0	1.1794191360754829	0.7998690782449032	PPA2;COX17
Measles	2/138	0.5272683288273067	1.0	0	0	1.1366865586814436	0.7275313409037074	MSN;BID
Human T-cell leukemia virus 1 infection	3/219	0.5309427728150429	1.0	0	0	1.0744023636852	0.6802052495562154	ATF2;RANBP1;HLA-DMB
MicroRNAs in cancer	4/299	0.5313180882822526	1.0	0	0	1.0492491310905634	0.6635392755225765	STMN1;RDX;VIM;EZR
Long-term depression	1/60	0.5374785735059837	1.0	0	0	1.3071895424836601	0.8115900431628247	PLA2G4A
Parkinson disease	2/142	0.5426667546523549	1.0	0	0	1.1046672190002762	0.6752387284749904	UBA1;PARK7
Human cytomegalovirus infection	3/225	0.5492118649458032	1.0	0	0	1.0457516339869282	0.6266886287779089	PDIA3;ATF2;BID
Cortisol synthesis and secretion	1/65	0.5663089730781363	1.0	0	0	1.206636500754148	0.6861121700047427	ATF2
Inflammatory bowel disease (IBD)	1/65	0.5663089730781363	1.0	0	0	1.206636500754148	0.6861121700047427	HLA-DMB
Shigellosis	1/65	0.5663089730781363	1.0	0	0	1.206636500754148	0.6861121700047427	PFN1
Aminoacyl-tRNA biosynthesis	1/66	0.5718565475131897	1.0	0	0	1.1883541295306002	0.664132038165815	GARS
Staphylococcus aureus infection	1/68	0.5827405309128342	1.0	0	0	1.1534025374855825	0.622852653019737	HLA-DMB
Amphetamine addiction	1/68	0.5827405309128342	1.0	0	0	1.1534025374855825	0.622852653019737	ATF2
Fc epsilon RI signaling pathway	1/68	0.5827405309128342	1.0	0	0	1.1534025374855825	0.622852653019737	PLA2G4A
Renal cell carcinoma	1/69	0.5880787229439046	1.0	0	0	1.1366865586814436	0.6034605939043126	FH
Cushing syndrome	2/155	0.590275272211727	1.0	0	0	1.0120177103099306	0.533501619550518	ATF2;FH
RIG-I-like receptor signaling pathway	1/70	0.5933488852069165	1.0	0	0	1.1204481792717087	0.5848433766775639	ISG15
p53 signaling pathway	1/72	0.6036885637747639	1.0	0	0	1.0893246187363834	0.5497786894509601	BID
Endocytosis	3/244	0.6042122063060501	1.0	0	0	0.9643201542912248	0.4858532380011571	SNX3;RAB10;PDCD6IP
Cellular senescence	2/160	0.6075826992022166	1.0	0	0	0.9803921568627452	0.4884970418218755	CAPN2;CAPN1
Thyroid hormone synthesis	1/74	0.6137663451263935	1.0	0	0	1.0598834128245895	0.5173725158002355	ATF2
Leishmaniasis	1/74	0.6137663451263935	1.0	0	0	1.0598834128245895	0.5173725158002355	HLA-DMB
Hepatitis B	2/163	0.6176988662229934	1.0	0	0	0.9623481294358235	0.4636152645385341	ATF2;BID
Gastric acid secretion	1/75	0.6187090958822419	1.0	0	0	1.0457516339869282	0.5020863528883751	EZR
Influenza A	2/171	0.6436957633782293	1.0	0	0	0.9173259947253756	0.4041087779992717	ATF2;HLA-DMB
Tuberculosis	2/179	0.6682822210814477	1.0	0	0	0.8763281849052471	0.3531994374139314	HLA-DMB;BID
Insulin secretion	1/86	0.6690918554205593	1.0	0	0	0.9119927040583676	0.3664696084881045	ATF2
Salmonella infection	1/86	0.6690918554205593	1.0	0	0	0.9119927040583676	0.3664696084881045	PFN1
Axon guidance	2/181	0.6742113809269122	1.0	0	0	0.8666450005416532	0.34164150855639225	CFL2;CFL1
GABAergic synapse	1/89	0.6816422416250733	1.0	0	0	0.8812513769552766	0.3377398820640351	ABAT
Protein digestion and absorption	1/90	0.685719428969595	1.0	0	0	0.8714596949891068	0.3287901791624731	ACE2
mRNA surveillance pathway	1/91	0.6897446019490727	1.0	0	0	0.8618832148243915	0.32013263694300526	DAZAP1
Rheumatoid arthritis	1/91	0.6897446019490727	1.0	0	0	0.8618832148243915	0.32013263694300526	HLA-DMB
Th1 and Th2 cell differentiation	1/92	0.6937184214119911	1.0	0	0	0.8525149190110827	0.311755442150825	HLA-DMB
GnRH signaling pathway	1/93	0.6976415400377987	1.0	0	0	0.8433480919249421	0.3036473633461449	PLA2G4A
IL-17 signaling pathway	1/93	0.6976415400377987	1.0	0	0	0.8433480919249421	0.3036473633461449	S100A8
Huntington disease	2/193	0.7079994829463886	1.0	0	0	0.8127603372955401	0.2806558289874185	SOD2;SOD1
Amoebiasis	1/96	0.7091130942089738	1.0	0	0	0.8169934640522876	0.2808335399405883	HSPB1
Hematopoietic cell lineage	1/97	0.7128397722033482	1.0	0	0	0.8085708510208207	0.27370010692492086	HLA-DMB
Aldosterone synthesis and secretion	1/98	0.716518890680745	1.0	0	0	0.8003201280512204	0.2667872483718355	ATF2
Choline metabolism in cancer	1/99	0.7201510541281341	1.0	0	0	0.7922360863537335	0.2600865847306373	PLA2G4A
Inflammatory mediator regulation of TRP channels	1/100	0.7237368596186848	1.0	0	0	0.7843137254901962	0.2535901225310027	PLA2G4A
Th17 cell differentiation	1/107	0.7475880521208873	1.0	0	0	0.7330034817665384	0.2132330475903906	HLA-DMB
Insulin resistance	1/108	0.7508235957209031	1.0	0	0	0.7262164124909223	0.20812240183370515	GFPT1
TNF signaling pathway	1/110	0.7571712645581408	1.0	0	0	0.7130124777183601	0.19833569338562046	ATF2
Toxoplasmosis	1/113	0.7663920053049058	1.0	0	0	0.6940829429116779	0.18466873772091333	HLA-DMB
Serotonergic synapse	1/113	0.7663920053049058	1.0	0	0	0.6940829429116779	0.18466873772091333	PLA2G4A
Glutamatergic synapse	1/114	0.769387411937777	1.0	0	0	0.6879944960440316	0.18036508405867138	PLA2G4A
Sphingolipid signaling pathway	1/119	0.7838001911389407	1.0	0	0	0.6590871642774757	0.16055439074296046	BID
Neurotrophin signaling pathway	1/119	0.7838001911389407	1.0	0	0	0.6590871642774757	0.16055439074296046	ARHGDIA
AMPK signaling pathway	1/120	0.786573218374495	1.0	0	0	0.6535947712418301	0.156908148293215	RAB10
Lysosome	1/123	0.794681517395117	1.0	0	0	0.6376534353578831	0.14654159199261202	HEXA
Human papillomavirus infection	3/330	0.7950194423433462	1.0	0	0	0.7130124777183601	0.1635570116570758	SLC9A3R1;PKM;ISG15
Thermogenesis	2/231	0.7961909940223943	1.0	0	0	0.6790595025889143	0.1547686476055346	ATF2;COX17
Relaxin signaling pathway	1/130	0.812427383075125	1.0	0	0	0.603318250377074	0.12532654205078023	ATF2
Dopaminergic synapse	1/131	0.8148345599182596	1.0	0	0	0.598712767549768	0.12259852136665984	ATF2
Natural killer cell mediated cytotoxicity	1/131	0.8148345599182596	1.0	0	0	0.598712767549768	0.12259852136665984	BID
Vascular smooth muscle contraction	1/132	0.8172109639007427	1.0	0	0	0.5941770647653001	0.11993939376460613	PLA2G4A
Systemic lupus erythematosus	1/133	0.819556987053165	1.0	0	0	0.5897095680377414	0.11734709975406309	HLA-DMB
Spliceosome	1/134	0.8218730160911768	1.0	0	0	0.585308750365818	0.11481965320478724	PCBP1
Apelin signaling pathway	1/137	0.8286449349310048	1.0	0	0	0.5724917704308001	0.10760756883694993	PLAT
Estrogen signaling pathway	1/137	0.8286449349310048	1.0	0	0	0.5724917704308001	0.10760756883694993	ATF2
Insulin signaling pathway	1/137	0.8286449349310048	1.0	0	0	0.5724917704308001	0.10760756883694993	HK1
Adrenergic signaling in cardiomyocytes	1/145	0.8454755904813915	1.0	0	0	0.5409060175794456	0.09079431019971486	ATF2
Cell adhesion molecules (CAMs)	1/145	0.8454755904813915	1.0	0	0	0.5409060175794456	0.09079431019971486	HLA-DMB
Phospholipase D signaling pathway	1/148	0.8513534035633532	1.0	0	0	0.5299417064122948	0.08528243576089564	PLA2G4A
Non-alcoholic fatty liver disease (NAFLD)	1/149	0.8532627548347586	1.0	0	0	0.5263850506645611	0.08353085552059407	BID
Phagosome	1/152	0.8588454652188896	1.0	0	0	0.5159958720330238	0.07851716923368483	HLA-DMB
Oxytocin signaling pathway	1/153	0.8606589456513769	1.0	0	0	0.5126233499935923	0.07692270524383606	PLA2G4A
Hepatitis C	1/155	0.8642165760005368	1.0	0	0	0.5060088551549653	0.0738428209601181	BID
cGMP-PKG signaling pathway	1/166	0.8822262180224453	1.0	0	0	0.47247814788566034	0.05920471195031737	ATF2
NOD-like receptor signaling pathway	1/178	0.8991691765922587	1.0	0	0	0.4406256884776383	0.04683149554131678	TXN
Alcoholism	1/180	0.9017467807330447	1.0	0	0	0.4357298474945534	0.04506384715748857	ATF2
Transcriptional misregulation in cancer	1/186	0.909092356268035	1.0	0	0	0.42167404596247104	0.04018915787929726	PLAT
Kaposi sarcoma-associated herpesvirus infection	1/186	0.909092356268035	1.0	0	0	0.42167404596247104	0.04018915787929726	BID
Focal adhesion	1/199	0.9231846223745795	1.0	0	0	0.3941275002463297	0.031501050444504186	CAPN2
Rap1 signaling pathway	1/206	0.9298482296032421	1.0	0	0	0.3807348181991243	0.027692328241930166	PFN1
cAMP signaling pathway	1/212	0.9350995113531072	1.0	0	0	0.3699593044765076	0.024825129893444785	ACOX1
PI3K-Akt signaling pathway	2/354	0.9422003808198904	1.0	0	0	0.4431150991470035	0.02638188037429573	ATF2;THEM4
Ras signaling pathway	1/232	0.9499344903903163	1.0	0	0	0.3380662609871535	0.017363845249866366	PLA2G4A
Herpes simplex virus 1 infection	3/492	0.9520955570147	1.0	0	0	0.47824007651841227	0.023476745199696513	PDIA3;HLA-DMB;BID
