Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
nucleoside diphosphate kinase activity (GO:0004550)	6/18	7.246064990643894E-7	7.582018912937384E-5	0	0	17.406440382941685	246.085937151443	AK1;NME2;CMPK1;AK4;NME2P1;NME1
phosphoric ester hydrolase activity (GO:0042578)	9/56	1.079056958679368E-6	1.0349954661999603E-4	0	0	8.392390898918315	115.30660925230242	DUSP4;DUSP12;PHOSPHO1;TIGAR;DUSP3;PUDP;EPHX2;HDHD2;DUSP13
nucleobase-containing compound kinase activity (GO:0019205)	7/30	1.2446913972551155E-6	1.10203061403126E-4	0	0	12.184508268059181	165.6681645382911	AK1;NME2;CMPK1;AK3;AK4;NME2P1;NME1
C-acyltransferase activity (GO:0016408)	5/12	1.7789019737949395E-6	1.4625115513128395E-4	0	0	21.75805047867711	288.06601942246647	ACAA2;ACSM5;ACAA1;ACAT2;ACAT1
protein-disulfide reductase activity (GO:0047134)	4/6	1.926499183714917E-6	1.4782670403039132E-4	0	0	34.81288076588337	458.1307605428832	TXNL1;PGK1;TXN;TXNDC17
acetyl-CoA C-acyltransferase activity (GO:0003988)	4/6	1.926499183714917E-6	1.3858753502849185E-4	0	0	34.81288076588337	458.1307605428832	ACAA2;ACAA1;ACAT2;ACAT1
hydro-lyase activity (GO:0016836)	8/45	1.9507007826779917E-6	1.3207391769778638E-4	0	0	9.283434870902234	122.05230634607537	FH;ECHS1;ECI1;PARK7;ENO1;ACO2;ENO2;ENO3
transaminase activity (GO:0008483)	5/14	4.356590014282273E-6	2.785797281354942E-4	0	0	18.649757553151808	230.20926731489035	OAT;GOT1;GOT2;ABAT;BCAT2
phosphatase activity (GO:0016791)	11/104	4.99164940909234E-6	3.023888668350149E-4	0	0	5.523197429202651	67.4257811603998	DUSP4;MINPP1;DUSP12;PHOSPHO1;TIGAR;DUSP3;PUDP;EPHX2;HDHD2;PHPT1;DUSP13
protein homodimerization activity (GO:0042803)	31/664	5.054402415100747E-6	2.90880858989048E-4	0	0	2.4379502343577966	29.731414860596022	PDCD6;RPE;ABAT;ENO1;IDE;PARK7;HMGCL;ATIC;IMPA1;KYNU;AGR2;DNM1L;S100A11;TPD52;G6PD;TGFB2;PDCD6IP;AMBP;EPHX2;IDH1;RDX;ASNS;TERF1;PRDX6;SOD1;GRHPR;ALDH5A1;CAT;S100A6;MVD;HPRT1
FK506 binding (GO:0005528)	5/15	6.432353220681135E-6	3.5255421700018983E-4	0	0	17.406440382941685	208.07954937240677	FKBP1A;FKBP2;FKBP1B;FKBP7;FKBP3
copper ion binding (GO:0005507)	7/41	1.1466356167260803E-5	5.998989067507811E-4	0	0	8.91549385467745	101.42349045073364	CUTA;LACC1;CCS;GPC1;COX17;PARK7;SOD1
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	7/41	1.1466356167260803E-5	5.738163455877037E-4	0	0	8.91549385467745	101.42349045073364	AK1;NME2;CMPK1;AK3;AK4;NME2P1;NME1
peptide disulfide oxidoreductase activity (GO:0015037)	4/9	1.545922185500849E-5	7.413985147964488E-4	0	0	23.208587177255584	257.0885952739308	PDIA3;TXNDC12;PDIA6;PDIA4
glutathione transferase activity (GO:0004364)	6/30	1.908157770468637E-5	8.785158375237605E-4	0	0	10.443864229765014	113.49125019778394	GSTK1;GSTO1;GSTP1;GSTT2;GSTT1;GSTT2B
zinc ion binding (GO:0008270)	18/302	2.3219970687652195E-5	0.001027930240826449	0	0	3.11240986979752	33.21096280553768	C11ORF54;GDA;GLO1;SORD;IDE;CRIP1;ADH5;SOD1;ACE2;NPEPPS;DUSP12;CCS;CSRP1;LACTB2;MSRB2;PMPCB;PMPCA;S100A8
cysteine-type endopeptidase activity (GO:0004197)	9/81	2.4393338102884846E-5	0.0010398789687563132	0	0	5.802146794313896	61.62576438360601	PDIA3;UCHL1;CAPN9;CAPNS1;PDCD6;CAPN1;SRI;CTSC;CTSB
magnesium ion binding (GO:0000287)	11/127	3.3639737645228144E-5	0.0013828335010591998	0	0	4.52293332785099	46.58532009605725	HMGCL;DUT;IMPA1;MTHFD2;PDCD6;IDH1;EPHX2;IDH2;HPRT1;PGM1;NME1
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	5/21	3.964686193158443E-5	0.0015735702787328853	0	0	12.433171702101205	126.01639633517121	CAPN9;CAPNS1;PDCD6;SRI;CAPN1
NAD binding (GO:0051287)	5/22	5.050503404203266E-5	0.0019377098060793197	0	0	11.868027533823877	117.41558916034218	GRHPR;ALDH5A1;ALDH2;ALDH1A1;SORD
iron ion binding (GO:0005506)	7/54	7.2952379488647E-5	0.0027086512513365387	0	0	6.769171260032878	64.48111948376345	NFU1;FTO;PHYH;ETHE1;FDX1;ACO2;FXN
thiolester hydrolase activity (GO:0016790)	4/13	8.254539244749964E-5	0.0029690545845960027	0	0	16.067483430407712	151.06908543000014	LYPLA2;ACOT8;ESD;LYPLAL1
carboxy-lyase activity (GO:0016831)	5/26	1.1845410253468621E-4	0.00413153551567951	0	0	10.042177144004821	90.7911728539807	FAHD1;MVD;UMPS;PAICS;PCK2
acyl-CoA oxidase activity (GO:0003997)	3/6	1.335028102858828E-4	0.0045194627835015025	0	0	26.109660574412533	232.9344133032625	ACOX1;ACOX3;ACAA1
adenylate kinase activity (GO:0004017)	3/7	2.3031045832392626E-4	0.007573923929452547	0	0	22.37970906378217	187.45428587305847	AK1;AK3;AK4
NADP binding (GO:0050661)	5/30	2.409776039837272E-4	0.007704589505146389	0	0	8.703220191470843	72.50484384960781	GRHPR;G6PD;SPR;CAT;CRYZ
CoA hydrolase activity (GO:0016289)	4/17	2.5858106094271574E-4	0.008043967598515294	0	0	12.28689909384119	101.4934889410403	ACOT8;NUDT19;THEM4;ACOT1
acyl-CoA hydrolase activity (GO:0047617)	4/17	2.5858106094271574E-4	0.007832284240659628	0	0	12.28689909384119	101.4934889410403	ACOT8;NUDT19;THEM4;ACOT1
phospholipase inhibitor activity (GO:0004859)	3/8	3.632656246246371E-4	0.010720993178024546	0	0	19.582245430809397	155.09875149515838	ANXA1;ANXA4;ANXA5
RNA binding (GO:0003723)	45/1387	3.6872767981396365E-4	0.010610138986646804	0	0	1.694210131000092	13.39349717596679	SRP19;DAZAP1;ACAA2;CELF2;HDLBP;PEBP1;UBFD1;ENO1;TXN;PARK7;BZW1;HSD17B10;ZFP36L1;LGALS3;PCBP3;CSRP1;PRDX1;ANXA7;PDIA3;EIF5A;DUT;MDH2;RDX;GOT2;MSN;TBCA;HSPE1;NME1;ARCN1;PDIA4;PTBP3;CS;ALDH6A1;EIF5;PKM;LACTB2;OAS2;FUBP1;STRAP;SUCLG1;ALDOA;PPIB;EIF1B;PPIA;FKBP3
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	5/34	4.419012560745489E-4	0.012405569408336727	0	0	7.679311933650745	59.31826219774929	DUSP4;DUSP12;DUSP3;SSH3;DUSP13
oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor (GO:0016671)	3/10	7.565118850166787E-4	0.020732028087004695	0	0	15.665796344647518	112.5868247675452	TXNL1;MSRB2;TXN
calcium channel inhibitor activity (GO:0019855)	3/10	7.565118850166787E-4	0.020249887898934817	0	0	15.665796344647518	112.5868247675452	AMBP;FKBP1B;PHPT1
calcium channel regulator activity (GO:0005246)	4/26	0.0014176788240533676	0.03708518923830514	0	0	8.033741715203856	52.69117795367887	AMBP;FKBP1B;SRI;PHPT1
exopeptidase activity (GO:0008238)	5/45	0.0016336451464736773	0.041785012524248946	0	0	5.802146794313896	37.23203640701831	NPEPPS;ACE2;UCHL1;LAP3;CNDP2
protein disulfide oxidoreductase activity (GO:0015035)	3/15	0.0026714268597191346	0.06684374598992879	0	0	10.443864229765014	61.881384281190215	CCS;TXNL1;TXN
carboxylic ester hydrolase activity (GO:0052689)	7/103	0.0036736887041553066	0.08996629145707996	0	0	3.548885903318208	19.897038290607128	LYPLA2;PPME1;PNPLA8;ESD;PGLS;LYPLAL1;PAFAH1B2
actin binding (GO:0003779)	12/254	0.003770893444406838	0.09042288238567231	0	0	2.4670545424641763	13.767258035878601	WDR1;CFL2;RDX;CFL1;MSRB2;COTL1;MYH8;PLS3;DSTN;ALDOA;SSH3;PLS1
manganese ion binding (GO:0030145)	4/35	0.0043371231868742305	0.10187813853249467	0	0	5.9679224170085785	32.46874456293015	HMGCL;IMPA1;SOD2;PCK2
phosphoprotein phosphatase activity (GO:0004721)	8/136	0.0047284108142976525	0.10884801694513196	0	0	3.0717247734602977	16.446524690511943	DUSP4;MINPP1;DUSP12;DUSP3;CYCS;PHPT1;SSH3;DUSP13
cuprous ion binding (GO:1903136)	2/6	0.005213821101868535	0.11766878604413104	0	0	17.406440382941685	91.49594908912478	COX17;PARK7
malate dehydrogenase activity (GO:0016615)	2/6	0.005213821101868535	0.11540592477405161	0	0	17.406440382941685	91.49594908912478	MDH1;MDH2
palmitoyl-CoA hydrolase activity (GO:0016290)	2/6	0.005213821101868535	0.11322845449529592	0	0	17.406440382941685	91.49594908912478	ACOT8;THEM4
ferrous iron binding (GO:0008198)	3/20	0.0062356734286046255	0.13291222437636896	0	0	7.832898172323759	39.77129528371104	FTO;PHYH;FXN
intramolecular oxidoreductase activity, transposing S-S bonds (GO:0016864)	3/20	0.0062356734286046255	0.1304956384786168	0	0	7.832898172323759	39.77129528371104	PDIA3;PDIA6;PDIA4
protein disulfide isomerase activity (GO:0003756)	3/20	0.0062356734286046255	0.12816535922007008	0	0	7.832898172323759	39.77129528371104	PDIA3;PDIA6;PDIA4
retinal dehydrogenase activity (GO:0001758)	2/7	0.007207234133829814	0.14553555242172134	0	0	14.919806042521445	73.59447991890542	ALDH1A2;ALDH1A1
palmitoyl-(protein) hydrolase activity (GO:0008474)	2/7	0.007207234133829814	0.14302631875927785	0	0	14.919806042521445	73.59447991890542	LYPLA2;LYPLAL1
NEDD8-specific protease activity (GO:0019784)	2/7	0.007207234133829814	0.1406021438650528	0	0	14.919806042521445	73.59447991890542	UCHL3;OTUB1
aldehyde-lyase activity (GO:0016832)	2/7	0.007207234133829814	0.13825877480063525	0	0	14.919806042521445	73.59447991890542	ALDOC;ALDOA
pyrophosphatase activity (GO:0016462)	4/41	0.007668784823103598	0.1447011693670859	0	0	5.094567916958543	24.813587765931903	NUDT9;PHOSPHO1;PPA2;PPA1
transferase activity, transferring pentosyl groups (GO:0016763)	4/42	0.008350555795855037	0.15502402775853466	0	0	4.973268680840482	23.799215118521445	MTAP;PPAT;HPRT1;UMPS
calcium ion binding (GO:0005509)	12/284	0.008934478594163709	0.16323150574416553	0	0	2.2064501893869743	10.409673417816142	CRNN;TPD52;SPARC;ANXA1;ANXA4;PDCD6;NDUFAB1;S100A6;CAPN1;SRI;AGRN;S100A8
nucleotide kinase activity (GO:0019201)	3/23	0.009285773686212242	0.16699883613797328	0	0	6.81121580202066	31.871529761736202	AK1;AK3;AK4
3-chloroallyl aldehyde dehydrogenase activity (GO:0004028)	2/8	0.009488565903132474	0.1680206054539304	0	0	13.054830287206267	60.805062590270424	ALDH1A2;ALDH1A1
acyl-CoA ligase activity (GO:0003996)	2/8	0.009488565903132474	0.16547483870462845	0	0	13.054830287206267	60.805062590270424	ACSM5;ACSF2
3-hydroxyacyl-CoA dehydrogenase activity (GO:0003857)	2/8	0.009488565903132474	0.16300506499261905	0	0	13.054830287206267	60.805062590270424	HADH;HSD17B10
GDP-dissociation inhibitor activity (GO:0005092)	2/8	0.009488565903132474	0.16060793168390408	0	0	13.054830287206267	60.805062590270424	RANBP1;RGS14
enoyl-CoA hydratase activity (GO:0004300)	2/8	0.009488565903132474	0.1582802805000794	0	0	13.054830287206267	60.805062590270424	ECHS1;ECI1
actin filament binding (GO:0051015)	7/127	0.011256129546626113	0.18508293011666652	0	0	2.878230299541539	12.914165889201183	WDR1;CFL2;CFL1;MYH8;PLS3;DSTN;PLS1
MAP kinase phosphatase activity (GO:0033549)	2/9	0.012046116579548741	0.19528281947972678	0	0	11.604293588627792	51.27952360363819	DUSP4;DUSP3
calcium-dependent phospholipid binding (GO:0005544)	4/47	0.012352736630426343	0.19747222030028777	0	0	4.444197544580857	19.527260267528575	ANXA1;ANXA3;ANXA4;ANXA5
NADPH binding (GO:0070402)	2/10	0.01486852679023259	0.23443389500763986	0	0	10.443864229765014	43.95309238675617	GRHPR;CRYZ
carbon-nitrogen ligase activity, with glutamine as amido-N-donor (GO:0016884)	2/10	0.01486852679023259	0.23126586939942853	0	0	10.443864229765014	43.95309238675617	GMPS;ASNS
G-rich strand telomeric DNA binding (GO:0098505)	2/10	0.01486852679023259	0.2281823244741028	0	0	10.443864229765014	43.95309238675617	POT1;TERF1
lipase inhibitor activity (GO:0055102)	2/10	0.01486852679023259	0.2251799254678646	0	0	10.443864229765014	43.95309238675617	ANXA4;ANXA5
collagen binding (GO:0005518)	4/52	0.017409369712028503	0.26023616283824424	0	0	4.016870857601928	16.271326485229537	SPARC;PPIB;LACRT;CTSB
4 iron, 4 sulfur cluster binding (GO:0051539)	2/11	0.01794476894604306	0.2648003725243021	0	0	9.494422027059104	38.17191198802502	NFU1;ACO2
immunoglobulin binding (GO:0019865)	2/11	0.01794476894604306	0.2614484690746274	0	0	9.494422027059104	38.17191198802502	LGALS3;AMBP
2 iron, 2 sulfur cluster binding (GO:0051537)	2/11	0.01794476894604306	0.25818036321119453	0	0	9.494422027059104	38.17191198802502	FDX1;FXN
CoA-ligase activity (GO:0016405)	2/11	0.01794476894604306	0.2549929513196983	0	0	9.494422027059104	38.17191198802502	ACSM5;ACSF2
phospholipase A2 activity (GO:0004623)	3/30	0.0192956040257538	0.27084439309320274	0	0	5.221932114882507	20.615550807839746	PNPLA8;PRDX6;PAFAH1B2
endopeptidase activity (GO:0004175)	13/354	0.01951416153953661	0.2706120473735739	0	0	1.9176586862562877	7.549083650416212	PDIA3;TYSND1;HTRA2;IDE;ACE2;UCHL1;CAPNS1;PITRM1;PMPCB;PMPCA;CAPN1;CTSC;CTSB
metalloexopeptidase activity (GO:0008235)	4/54	0.01974422639561542	0.27054291168277794	0	0	3.8680978628759304	15.18187473076977	NPEPPS;ACE2;LAP3;PEPD
single-stranded telomeric DNA binding (GO:0043047)	2/12	0.021264138739543616	0.2879414551672318	0	0	8.703220191470843	33.51377939435515	POT1;TERF1
serine-type endopeptidase inhibitor activity (GO:0004867)	4/56	0.022263320724463402	0.29796607155648114	0	0	3.7299515106303613	14.191774581366127	APP;AMBP;A2M;SERPINB5
telomeric DNA binding (GO:0042162)	3/32	0.022923451169618227	0.3032746240946044	0	0	4.895561357702349	18.483656122128625	TINF2;POT1;TERF1
ion channel inhibitor activity (GO:0008200)	3/33	0.02486653185829953	0.3252429337375313	0	0	4.747211013529552	17.537301123680205	AMBP;FKBP1B;PHPT1
protein serine/threonine phosphatase activity (GO:0004722)	4/61	0.029386417763459113	0.3800423241094544	0	0	3.424217780250824	12.077978657597907	DUSP4;SSU72;MYH8;CYCS
ubiquitin binding (GO:0043130)	4/62	0.030954809560912896	0.39587762005123045	0	0	3.3689884612145202	11.7079993065164	UCHL1;CKS2;UCHL3;OTUB1
acyl-CoA dehydrogenase activity (GO:0003995)	2/15	0.03257864789943442	0.41206619485987933	0	0	6.962576153176675	23.84054431754636	ACOX1;ACOX3
adrenergic receptor binding (GO:0031690)	2/15	0.03257864789943442	0.4075872144809676	0	0	6.962576153176675	23.84054431754636	SLC9A3R1;UCHL1
metalloendopeptidase activity (GO:0004222)	4/65	0.03595106763511425	0.44494278331200543	0	0	3.213496686081543	10.686793323890539	PITRM1;PMPCB;PMPCA;IDE
cysteine-type peptidase activity (GO:0008234)	4/65	0.03595106763511425	0.4402093494469841	0	0	3.213496686081543	10.686793323890539	PDIA3;UCHL1;CTSC;CTSB
acid-thiol ligase activity (GO:0016878)	2/16	0.036769665455347364	0.4454935256747875	0	0	6.527415143603133	21.560588002707192	ACSM5;ACSF2
carboxypeptidase activity (GO:0004180)	3/39	0.038320362184482155	0.4594451757743642	0	0	4.016870857601928	13.102124419946971	ACE2;PEPD;CNDP2
DNA binding, bending (GO:0008301)	2/17	0.041154855535212566	0.4883426672271099	0	0	6.143449546920595	19.600143528334158	TERF1;CRIP1
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	2/17	0.041154855535212566	0.48335957878601693	0	0	6.143449546920595	19.600143528334158	PECR;DECR2
phospholipase activity (GO:0004620)	4/69	0.043295513866587025	0.503365014751936	0	0	3.0272070231202934	9.504540826256914	PDIA3;PNPLA8;PAFAH1B2;LYPLAL1
oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	2/18	0.045725286451397985	0.5262980470555908	0	0	5.802146794313896	17.900225239737615	ALDH4A1;MTHFD2
metallopeptidase activity (GO:0008237)	5/102	0.04639256651404769	0.5286915253234543	0	0	2.559770644550248	7.8600727922558145	PITRM1;PMPCB;PMPCA;LAP3;IDE
heme binding (GO:0020037)	4/72	0.049316442213117345	0.5565022057578242	0	0	2.901073397156948	8.730773832567696	HEBP1;AMBP;CAT;CYCS
gamma-tubulin binding (GO:0043015)	2/19	0.05047229579547837	0.5640156549572389	0	0	5.496770647244744	16.415174887152194	NDRG1;RAB11FIP5
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/19	0.05047229579547837	0.558592427505727	0	0	5.496770647244744	16.415174887152194	ANXA1;S100A11
transforming growth factor beta receptor binding (GO:0005160)	3/44	0.0518267608908523	0.5681200170035333	0	0	3.560408260147163	10.538269559473395	FKBP1A;TGFB2;INHBA
aldo-keto reductase (NADP) activity (GO:0004033)	2/20	0.055387483473726164	0.6014244667760266	0	0	5.221932114882507	15.109146949514823	SPR;AKR1A1
protein phosphatase 2A binding (GO:0051721)	2/20	0.055387483473726164	0.5958036773669048	0	0	5.221932114882507	15.109146949514823	IGBP1;PPME1
ATP binding (GO:0005524)	9/255	0.05771188621513117	0.6150590836445923	0	0	1.8430348640761787	5.256873831523855	ACLY;PNPLA8;OAS2;PGK1;MYH8;AK3;IDE;CARS2;NME1
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	2/21	0.06046270490946924	0.6384639756954046	0	0	4.973268680840482	13.953641933630541	ETHE1;PIR
protein binding involved in cell-cell adhesion (GO:0098632)	2/21	0.06046270490946924	0.6326597577345373	0	0	4.973268680840482	13.953641933630541	ANXA1;S100A11
endopeptidase inhibitor activity (GO:0004866)	5/111	0.06233101402960761	0.6463333076403456	0	0	2.352221673370498	6.52811177656025	APP;AMBP;A2M;GAPDH;SERPINB5
flavin adenine dinucleotide binding (GO:0050660)	3/48	0.06406232412043865	0.658354777344865	0	0	3.2637075718015667	8.968338299902852	ACOX1;ETFA;ACOX3
peptidase activity, acting on L-amino acid peptides (GO:0070011)	7/185	0.06584524665058103	0.670689193759458	0	0	1.9758662056312188	5.375241342261775	ACE2;CAPNS1;PITRM1;HTRA2;CAPN1;CTSC;CTSB
protease binding (GO:0002020)	5/118	0.07661191818234152	0.7735115598936411	0	0	2.212683099526486	5.684388689849617	LONP2;TYSND1;PARK7;SRI;A2M
adenyl ribonucleotide binding (GO:0032559)	9/279	0.08928986841515753	0.893675117789968	0	0	1.6844942306072601	4.069514449816553	ACLY;PNPLA8;OAS2;PGK1;MYH8;AK3;IDE;CARS2;NME1
chloride transmembrane transporter activity (GO:0015108)	3/56	0.09204859542395549	0.9133442528704548	0	0	2.797463632972771	6.673177816833847	CLIC4;CLIC3;CLIC1
Hsp70 protein binding (GO:0030544)	2/27	0.09384918947277777	0.9232514280612583	0	0	3.8680978628759304	9.152175427515498	HIKESHI;MVD
ubiquitin protein ligase binding (GO:0031625)	9/284	0.09694506108237815	0.9456251297103155	0	0	1.6548376420402309	3.861747062431846	GPI;UCHL1;TPI1;ISG15;CKB;DNM1L;PRDX6;ASB15;OTUB1
metallocarboxypeptidase activity (GO:0004181)	2/28	0.09983669940321489	0.9656474034714314	0	0	3.7299515106303613	8.594626757812405	ACE2;PEPD
protein phosphatase binding (GO:0019903)	4/92	0.10031219700902652	0.9621611563115794	0	0	2.27040526734022	5.220724227796861	SNX3;IGBP1;PPME1;SOD1
phosphatidylethanolamine binding (GO:0008429)	1/6	0.10955032970547632	1.0	0	0	8.703220191470843	19.246050507489436	PEBP1
alcohol dehydrogenase activity, zinc-dependent (GO:0004024)	1/6	0.10955032970547632	1.0	0	0	8.703220191470843	19.246050507489436	ADH1A
protein phosphatase 2B binding (GO:0030346)	1/6	0.10955032970547632	1.0	0	0	8.703220191470843	19.246050507489436	SOD1
long-chain fatty acid binding (GO:0036041)	1/6	0.10955032970547632	1.0	0	0	8.703220191470843	19.246050507489436	FABP3
phosphorylase activity (GO:0004645)	1/6	0.10955032970547632	1.0	0	0	8.703220191470843	19.246050507489436	MTAP
interleukin-1 binding (GO:0019966)	1/6	0.10955032970547632	1.0	0	0	8.703220191470843	19.246050507489436	A2M
glucosyltransferase activity (GO:0046527)	1/6	0.10955032970547632	0.9928537755197105	0	0	8.703220191470843	19.246050507489436	KDELC2
NEDD8 transferase activity (GO:0019788)	1/6	0.10955032970547632	0.9850971053984628	0	0	8.703220191470843	19.246050507489436	UBE2M
ubiquitin-dependent protein binding (GO:0140036)	1/6	0.10955032970547632	0.9774606937287074	0	0	8.703220191470843	19.246050507489436	IDE
phosphatidic acid transporter activity (GO:1990050)	1/6	0.10955032970547632	0.9699417653154095	0	0	8.703220191470843	19.246050507489436	TRIAP1
DNA ligase (ATP) activity (GO:0003910)	1/6	0.10955032970547632	0.9625376297023148	0	0	8.703220191470843	19.246050507489436	LIG4
JUN kinase binding (GO:0008432)	1/6	0.10955032970547632	0.9552456779621458	0	0	8.703220191470843	19.246050507489436	GSTP1
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/6	0.10955032970547632	0.9480633796316034	0	0	8.703220191470843	19.246050507489436	ALDH2
protein carboxyl O-methyltransferase activity (GO:0051998)	1/6	0.10955032970547632	0.9409882797836063	0	0	8.703220191470843	19.246050507489436	PCMT1
hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	1/6	0.10955032970547632	0.9340179962296536	0	0	8.703220191470843	19.246050507489436	ATIC
chloride channel activity (GO:0005254)	3/61	0.11168176884806409	0.9451890878244249	0	0	2.568163335188118	5.629675473751437	CLIC4;CLIC3;CLIC1
PDZ domain binding (GO:0030165)	3/62	0.11578653193272867	0.9727758996683992	0	0	2.52674134591089	5.447672092547211	SLC9A3R1;MAP2K2;ACOX1
tubulin binding (GO:0015631)	8/255	0.11806127863474243	0.9846995051346996	0	0	1.638253212512159	3.500212323919631	RGS14;PDCD5;ALDOA;DNM1L;NDRG1;GAPDH;S100A8;RAB11FIP5
protein serine/threonine kinase activator activity (GO:0043539)	2/31	0.11839476451415044	0.9803767910488286	0	0	3.3689884612145202	7.188514364155278	MAP2K2;CKS2
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	2/31	0.11839476451415044	0.9733740996841941	0	0	3.3689884612145202	7.188514364155278	FTO;PHYH
ubiquitin-like protein ligase binding (GO:0044389)	9/297	0.11856750031965844	0.9678808004817508	0	0	1.582403671176517	3.3741163978634665	GPI;UCHL1;TPI1;ISG15;CKB;DNM1L;PRDX6;ASB15;OTUB1
mRNA 3'-UTR binding (GO:0003730)	3/63	0.1199472798403483	0.9722487260298655	0	0	2.486634340420241	5.273412824566962	BOLL;ZFP36L1;CRYZ
type II transforming growth factor beta receptor binding (GO:0005114)	1/7	0.12660753161253743	1.0	0	0	7.459903021260723	15.417107643650553	TGFB2
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)	1/7	0.12660753161253743	1.0	0	0	7.459903021260723	15.417107643650553	CYP4F12
MAP kinase tyrosine/serine/threonine phosphatase activity (GO:0017017)	1/7	0.12660753161253743	1.0	0	0	7.459903021260723	15.417107643650553	DUSP4
DEAD/H-box RNA helicase binding (GO:0017151)	1/7	0.12660753161253743	0.9981182800413054	0	0	7.459903021260723	15.417107643650553	POT1
DNA ligase activity (GO:0003909)	1/7	0.12660753161253743	0.9913283597689155	0	0	7.459903021260723	15.417107643650553	LIG4
AT DNA binding (GO:0003680)	1/7	0.12660753161253743	0.9846301951758824	0	0	7.459903021260723	15.417107643650553	CRIP1
