Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Oxytocin signaling pathway	4/153	0.03200165182024952	0.2663921286658609	0	0	3.351768057650411	11.536677587168922	CALML5;NPR1;NPPA;CALML3
African trypanosomiasis	2/37	0.03368787958106505	0.2730491292360009	0	0	6.930006930006931	23.49700043426123	NPPA;APOA1
Prostate cancer	3/97	0.04032717847871271	0.3184813069600901	0	0	3.965107057890563	12.730886730370193	MMP3;PLAT;IGF1
Bladder cancer	2/41	0.040651388972638584	0.3130156950893171	0	0	6.253908692933083	20.02953267356765	THBS1;VEGFA
cGMP-PKG signaling pathway	4/166	0.041215740603511436	0.3096206855093054	0	0	3.089280197713933	9.851513877377874	CALML5;NPR1;NPPA;CALML3
Phosphatidylinositol signaling system	3/99	0.04242693689326749	0.31113087055062827	0	0	3.8850038850038855	12.276502775361065	CALML5;PI4KA;CALML3
Porphyrin and chlorophyll metabolism	2/42	0.042470147030749555	0.3042047740807177	0	0	6.105006105006105	19.28543267809611	HMOX1;CP
AGE-RAGE signaling pathway in diabetic complications	3/100	0.04349708435891429	0.30447959051240003	0	0	3.8461538461538463	12.057928343714277	VEGFB;AGT;VEGFA
Inflammatory mediator regulation of TRP channels	3/100	0.04349708435891429	0.2977133773899023	0	0	3.8461538461538463	12.057928343714277	CALML5;CALML3;IGF1
Toll-like receptor signaling pathway	3/104	0.0479115752011055	0.3207992426508803	0	0	3.6982248520710064	11.236679549892783	CTSK;SPP1;LBP
Arginine and proline metabolism	2/49	0.056009470550630894	0.36704078573604926	0	0	5.2328623757195185	15.082336397541075	ARG2;ARG1
Regulation of lipolysis in adipocytes	2/55	0.06864127802432442	0.4404482006560817	0	0	4.662004662004662	12.488863425362567	NPR1;NPPA
Oocyte meiosis	3/125	0.07445945440003726	0.46803085622880564	0	0	3.076923076923077	7.992309347655482	CALML5;CALML3;IGF1
MAPK signaling pathway	5/295	0.08160676635828608	0.5026976807670422	0	0	2.17296827466319	5.445117556263384	IGF2;VEGFB;IGF1;PGF;VEGFA
cAMP signaling pathway	4/212	0.08457095870212598	0.510742260397153	0	0	2.4189646831156266	5.975240321857529	CALML5;NPR1;NPPA;CALML3
Long-term potentiation	2/67	0.0962972256132562	0.5703758747862098	0	0	3.827018752391887	8.95643233993211	CALML5;CALML3
Amphetamine addiction	2/68	0.09872688166117972	0.573733576446101	0	0	3.770739064856712	8.730761735931669	CALML5;CALML3
Adrenergic signaling in cardiomyocytes	3/145	0.10453998561004255	0.5962651031091316	0	0	2.6525198938992043	5.989882343097145	CALML5;CALML3;AGT
PPAR signaling pathway	2/74	0.11365201975188043	0.6364513106105304	0	0	3.4650034650034653	7.535044896595821	ME1;APOA1
Gastric acid secretion	2/75	0.11619368697583526	0.639065278367094	0	0	3.418803418803419	7.358963299116927	CALML5;CALML3
Antigen processing and presentation	2/77	0.12131995626122642	0.6555534478676797	0	0	3.3300033300033305	7.02405579981964	CTSL;CTSS
Nitrogen metabolism	1/17	0.12468628958158962	0.6621271929505104	0	0	7.541478129713424	15.70101342052336	CA8
Neuroactive ligand-receptor interaction	5/338	0.12531045229631005	0.654163039106161	0	0	1.8965255651646185	3.9390096388869984	C3;NPB;PLG;PRSS3;AGT
Cellular senescence	3/160	0.12973846304030365	0.6659907769402253	0	0	2.4038461538461537	4.909217975305799	CALML5;IGFBP3;CALML3
Hypertrophic cardiomyopathy (HCM)	2/85	0.14234394941668516	0.7187202691858856	0	0	3.0165912518853695	5.880871707804889	IGF1;AGT
TGF-beta signaling pathway	2/90	0.15584929051695692	0.7742190561164957	0	0	2.8490028490028494	5.295914031694112	THBS1;DCN
Dilated cardiomyopathy (DCM)	2/91	0.1585794883855978	0.7752774987740336	0	0	2.8176951253874334	5.188783621769032	IGF1;AGT
GnRH signaling pathway	2/93	0.16406652763146962	0.7895701642264475	0	0	2.75709953129308	4.98341129618075	CALML5;CALML3
Histidine metabolism	1/23	0.16489880435238824	0.7813666421620858	0	0	5.574136008918618	10.04695262088307	HAL
Renin-angiotensin system	1/23	0.16489880435238824	0.7695277536444785	0	0	5.574136008918618	10.04695262088307	AGT
Vitamin digestion and absorption	1/24	0.17142008371286638	0.7880206833367589	0	0	5.3418803418803416	9.42114372415624	APOA1
Circadian entrainment	2/97	0.17513882884534687	0.7932758718289241	0	0	2.6434047052603753	4.6052770601986515	CALML5;CALML3
Melanogenesis	2/101	0.1863267761439149	0.8317195224974753	0	0	2.538715410002539	4.265684909254224	CALML5;CALML3
Glucagon signaling pathway	2/103	0.19195860747771806	0.8446178729019594	0	0	2.4894199651481204	4.108726702140705	CALML5;CALML3
C-type lectin receptor signaling pathway	2/104	0.19478305996238066	0.8449744009635668	0	0	2.465483234714004	4.0332072306059885	CALML5;CALML3
Butanoate metabolism	1/28	0.1970030819520549	0.8427354061282348	0	0	4.5787545787545785	7.438351217673291	L2HGDH
MicroRNAs in cancer	4/299	0.2056363540777232	0.8676163980265582	0	0	1.7151187719749592	2.712710645035011	TNXB;HMOX1;THBS1;VEGFA
Nicotinate and nicotinamide metabolism	1/30	0.2094986982516284	0.8719675548851561	0	0	4.273504273504273	6.679648518099551	NMRK2
Neurotrophin signaling pathway	2/119	0.23765616069859297	0.9759746332688884	0	0	2.154708037060978	3.096165379976849	CALML5;CALML3
Aldosterone-regulated sodium reabsorption	1/37	0.2517311187494596	1.0	0	0	3.4650034650034653	4.77960412404107	IGF1
Platelet activation	2/124	0.25207908869783174	1.0	0	0	2.0678246484698097	2.849487999732087	FGA;FGG
Human cytomegalovirus infection	3/225	0.2567166643083758	1.0	0	0	1.7094017094017095	2.324414146608781	CALML5;CALML3;VEGFA
Human papillomavirus infection	4/330	0.2571956387718063	1.0	0	0	1.5540015540015542	2.110207060335938	TNXB;SPP1;THBS1;VEGFA
Pyruvate metabolism	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	ME1
Relaxin signaling pathway	2/130	0.2694151462777731	1.0	0	0	1.9723865877712035	2.586788548960231	VEGFB;VEGFA
Dopaminergic synapse	2/131	0.27230493300915015	1.0	0	0	1.9573302016050107	2.5461592550096657	CALML5;CALML3
Fat digestion and absorption	1/41	0.2748493245776993	1.0	0	0	3.1269543464665417	4.038562358036249	APOA1
FoxO signaling pathway	2/132	0.27519437849423617	1.0	0	0	1.9425019425019427	2.5063667445896187	PLK2;IGF1
Systemic lupus erythematosus	2/133	0.27808331332727604	1.0	0	0	1.92789666473877	2.4673887063069895	C3;ELANE
Estrogen signaling pathway	2/137	0.2896306484290193	1.0	0	0	1.8716077110237694	2.319200437693235	CALML5;CALML3
Insulin signaling pathway	2/137	0.2896306484290193	1.0	0	0	1.8716077110237694	2.319200437693235	CALML5;CALML3
Sphingolipid metabolism	1/47	0.30820252631480144	1.0	0	0	2.727768685215494	3.210578721035622	ASAH1
Malaria	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	THBS1
Ovarian steroidogenesis	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	IGF1
Cholesterol metabolism	1/50	0.32430296197565434	1.0	0	0	2.5641025641025643	2.887377262223843	APOA1
Glycosaminoglycan biosynthesis	1/53	0.3400310325554697	1.0	0	0	2.4189646831156266	2.609381696456256	NDST2
Legionellosis	1/55	0.35031377745879777	1.0	0	0	2.331002331002331	2.445048995561641	C3
VEGF signaling pathway	1/59	0.3704041132132606	1.0	0	0	2.17296827466319	2.1581066307786827	VEGFA
Long-term depression	1/60	0.37532948232421554	1.0	0	0	2.1367521367521367	2.0939124342749658	IGF1
Alzheimer disease	2/171	0.3860552850328095	1.0	0	0	1.49947518368571	1.4271625345621464	CALML5;CALML3
Influenza A	2/171	0.3860552850328095	1.0	0	0	1.49947518368571	1.4271625345621464	PLG;PRSS3
Arachidonic acid metabolism	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	ALOX12B
Cortisol synthesis and secretion	1/65	0.3993879108053378	1.0	0	0	1.9723865877712035	1.8103000529541589	AGT
Cytokine-cytokine receptor interaction	3/294	0.40302122542400565	1.0	0	0	1.3082155939298796	1.1888619176824613	IL1RN;IL37;CCR8
Acute myeloid leukemia	1/66	0.4040879514783871	1.0	0	0	1.9425019425019427	1.7601451496413811	MPO
Retinol metabolism	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	SDR16C5
Alcoholism	2/180	0.41071152768668506	1.0	0	0	1.4245014245014247	1.2676128063051042	CALML5;CALML3
Axon guidance	2/181	0.4134218693836419	1.0	0	0	1.4166312508853944	1.2512915878552493	NRP1;SEMA3F
Renal cell carcinoma	1/69	0.4179699251139061	1.0	0	0	1.858045336306206	1.6208580426126573	VEGFA
Melanoma	1/72	0.431530537644104	1.0	0	0	1.7806267806267806	1.4964690172027229	IGF1
Calcium signaling pathway	2/188	0.4322191094083234	1.0	0	0	1.363884342607747	1.1440570398456829	CALML5;CALML3
Thyroid hormone synthesis	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	ALB
Inositol phosphate metabolism	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	PI4KA
Leishmaniasis	1/74	0.44039606959261635	1.0	0	0	1.7325017325017327	1.420791404719664	C3
Pancreatic cancer	1/75	0.44477718144486217	1.0	0	0	1.7094017094017095	1.3849262189233917	VEGFA
Synaptic vesicle cycle	1/78	0.4577170800388922	1.0	0	0	1.643655489809336	1.2845233644213532	SLC1A6
Viral carcinogenesis	2/201	0.46625924808861013	1.0	0	0	1.2756729174639623	0.973355623393581	C3;CCR8
Salmonella infection	1/86	0.49077700155492565	1.0	0	0	1.4907573047107932	1.061069508558208	LBP
Human immunodeficiency virus 1 infection	2/212	0.49411020176149656	1.0	0	0	1.2094823415578133	0.8526810669861	CALML5;CALML3
Protein digestion and absorption	1/90	0.5065479904728326	1.0	0	0	1.4245014245014247	0.9688550008202765	PRSS3
IL-17 signaling pathway	1/93	0.5180568650144485	1.0	0	0	1.37854976564654	0.9066311893129986	MMP3
NF-kappa B signaling pathway	1/95	0.5255808749215726	1.0	0	0	1.349527665317139	0.8680852896211614	LBP
Pancreatic secretion	1/98	0.5366485982131893	1.0	0	0	1.3082155939298796	0.8142487940400962	PRSS3
Thermogenesis	2/231	0.540007981163462	1.0	0	0	1.11000111000111	0.6839508931076723	NPR1;NPPA
Progesterone-mediated oocyte maturation	1/99	0.540280526135374	1.0	0	0	1.2950012950012952	0.7972892792932205	IGF1
Ribosome biogenesis in eukaryotes	1/101	0.547459738415999	1.0	0	0	1.2693577050012694	0.7647453124336088	FCF1
Longevity regulating pathway	1/102	0.551007458939614	1.0	0	0	1.256913021618904	0.7491288748433383	IGF1
Chagas disease (American trypanosomiasis)	1/103	0.5545275436098244	1.0	0	0	1.2447099825740602	0.7339293011566134	C3
Insulin resistance	1/108	0.5717208591765311	1.0	0	0	1.1870845204178537	0.66370419652166	AGT
TNF signaling pathway	1/110	0.5784120957012746	1.0	0	0	1.1655011655011656	0.638075403274639	MMP3
Serotonergic synapse	1/113	0.5882546745115712	1.0	0	0	1.1345586566825505	0.6019914964093817	ALOX12B
Glutamatergic synapse	1/114	0.5914845268871856	1.0	0	0	1.1246063877642825	0.5905530308306141	SLC1A6
Sphingolipid signaling pathway	1/119	0.607260042469222	1.0	0	0	1.077354018530489	0.5373822167824405	ASAH1
AMPK signaling pathway	1/120	0.6103417402021944	1.0	0	0	1.0683760683760684	0.527495992356055	IGF1
Osteoclast differentiation	1/127	0.6312511828212367	1.0	0	0	1.0094891984655765	0.46441694389067883	CTSK
Autophagy	1/128	0.6341457941684314	1.0	0	0	1.001602564102564	0.45620632184023147	CTSL
Purine metabolism	1/129	0.6370178277519247	1.0	0	0	0.9938382031405287	0.4481789274000365	NPR1
Signaling pathways regulating pluripotency of stem cells	1/139	0.6645342227272866	1.0	0	0	0.9223390518354548	0.37693128637177886	IGF1
Breast cancer	1/147	0.685046737816987	1.0	0	0	0.8721437292865865	0.3299042496578902	IGF1
Phospholipase D signaling pathway	1/148	0.6875215523723675	1.0	0	0	0.8662508662508663	0.32455136956645503	AGT
mTOR signaling pathway	1/152	0.697229075567218	1.0	0	0	0.8434547908232118	0.30418460093444855	IGF1
Cushing syndrome	1/155	0.7043125292114396	1.0	0	0	0.8271298593879239	0.289936383618245	AGT
Hippo signaling pathway	1/160	0.7157542036425173	1.0	0	0	0.8012820512820513	0.26796351118702505	FRMD1
Necroptosis	1/162	0.7202067138079608	1.0	0	0	0.7913896802785692	0.2597475511768112	FTH1
NOD-like receptor signaling pathway	1/178	0.7534197850091565	1.0	0	0	0.7202535292422934	0.2039273430614358	CAMP
Chemokine signaling pathway	1/190	0.7757307278771275	1.0	0	0	0.6747638326585695	0.17135615328997642	CCR8
Human T-cell leukemia virus 1 infection	1/219	0.8217097223893121	1.0	0	0	0.5854115443156539	0.11495614218036844	NRP1
Olfactory transduction	2/444	0.8641853290238624	1.0	0	0	0.5775005775005775	0.08429662277381929	CALML5;CALML3
Herpes simplex virus 1 infection	1/492	0.9797745743041537	1.0	0	0	0.26057952887221186	0.00532435897380121	C3
