Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
insulin-like growth factor receptor binding (GO:0005159)	2/15	0.0059381164344082405	0.2440990005715673	0	0	17.094017094017094	87.63014178595627	IGF2;IGF1
interleukin-1 receptor binding (GO:0005149)	2/15	0.0059381164344082405	0.23568179365530637	0	0	17.094017094017094	87.63014178595627	IL1RN;IL37
iron ion binding (GO:0005506)	3/54	0.008632466586165347	0.3311989680225438	0	0	7.122507122507122	33.847756406051104	TF;FTH1;LTF
insulin receptor binding (GO:0005158)	2/19	0.009475337757642954	0.35181012125958194	0	0	13.49527665317139	62.87534252907363	IGF2;IGF1
cytokine receptor binding (GO:0005126)	4/137	0.0225014558869369	0.8093492414332616	0	0	3.743215422047539	14.202415368815373	IL1RN;IL37;PGF;VEGFA
protein serine/threonine kinase activator activity (GO:0043539)	2/31	0.0242438568456828	0.8455963402842698	0	0	8.271298593879239	30.765856241871862	IGF2;LTF
cytokine activity (GO:0005125)	4/155	0.033331256512115645	1.0	0	0	3.3085194375516958	11.25313379070207	IL1RN;IL37;TIMP1;VEGFA
growth factor receptor binding (GO:0070851)	3/92	0.03531643755091717	1.0	0	0	4.1806020066889635	13.977453053616696	IL37;PGF;VEGFA
integrin binding (GO:0005178)	3/94	0.03727960076306974	1.0	0	0	4.091653027823241	13.458711122615446	TNXB;IGF1;THBS1
ceramidase activity (GO:0017040)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	ASAH1
phosphatidylcholine-sterol O-acyltransferase activator activity (GO:0060228)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	APOA1
1-phosphatidylinositol 4-kinase activity (GO:0004430)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	PI4KA
MHC class I receptor activity (GO:0032393)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	KIR3DS1
malate dehydrogenase activity (GO:0016615)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	ME1
interleukin-1 binding (GO:0019966)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	IL1RN
apolipoprotein receptor binding (GO:0034190)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	APOA1
sodium channel inhibitor activity (GO:0019871)	1/6	0.0459022343700219	1.0	0	0	21.367521367521366	65.83849324818335	RSC1A1
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	2/47	0.05200236547681386	1.0	0	0	5.455537370430988	16.129111137461088	SDR16C5;ELANE
high-affinity glutamate transmembrane transporter activity (GO:0005314)	1/7	0.05334641212217211	1.0	0	0	18.315018315018314	53.68037646866282	SLC1A6
vascular endothelial growth factor-activated receptor activity (GO:0005021)	1/7	0.05334641212217211	1.0	0	0	18.315018315018314	53.68037646866282	NRP1
C4-dicarboxylate transmembrane transporter activity (GO:0015556)	1/7	0.05334641212217211	1.0	0	0	18.315018315018314	53.68037646866282	SLC1A6
metal ion binding (GO:0046872)	7/442	0.058475327348086026	1.0	0	0	2.0303979579997677	5.76460511053779	SEMG2;IGFBP3;TREX2;SEMG1;PRSS3;THBS1;TGM3
transferrin receptor binding (GO:1990459)	1/8	0.06073287883778701	1.0	0	0	16.025641025641026	44.89214849861595	TF
protein phosphatase activator activity (GO:0072542)	1/8	0.06073287883778701	1.0	0	0	16.025641025641026	44.89214849861595	IGFBP3
macromolecule transmembrane transporter activity (GO:0022884)	1/9	0.06806207873592487	1.0	0	0	14.245014245014245	38.281126320217666	AZGP1
protein kinase activator activity (GO:0030295)	2/55	0.06864127802432442	1.0	0	0	4.662004662004662	12.488863425362567	IGF2;LTF
3'-5'-exodeoxyribonuclease activity (GO:0008296)	1/10	0.07533445276005073	1.0	0	0	12.820512820512821	33.15150908771376	TREX2
exodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016895)	1/10	0.07533445276005073	1.0	0	0	12.820512820512821	33.15150908771376	TREX2
kinase inhibitor activity (GO:0019210)	2/59	0.07753081324703015	1.0	0	0	4.34593654932638	11.112906698638195	AHSG;DCN
semaphorin receptor activity (GO:0017154)	1/11	0.08255043847948365	1.0	0	0	11.655011655011656	29.071629335040523	NRP1
neuropeptide receptor binding (GO:0071855)	1/11	0.08255043847948365	1.0	0	0	11.655011655011656	29.071629335040523	NPPA
metalloendopeptidase inhibitor activity (GO:0008191)	1/12	0.08971047021215825	1.0	0	0	10.683760683760683	25.760339657649233	TIMP1
metalloendopeptidase activity (GO:0004222)	2/65	0.09149122195412698	1.0	0	0	3.944773175542407	9.433973357910395	MMP3;KLK7
platelet-derived growth factor receptor binding (GO:0005161)	1/13	0.0968149789454771	1.0	0	0	9.861932938856016	23.027155379669647	VEGFA
acidic amino acid transmembrane transporter activity (GO:0015172)	1/13	0.0968149789454771	1.0	0	0	9.861932938856016	23.027155379669647	SLC1A6
L-glutamate transmembrane transporter activity (GO:0005313)	1/14	0.10386439240175746	1.0	0	0	9.157509157509157	20.738728478910197	SLC1A6
cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:0097200)	1/14	0.10386439240175746	1.0	0	0	9.157509157509157	20.738728478910197	CASP14
peptide transmembrane transporter activity (GO:1904680)	1/14	0.10386439240175746	1.0	0	0	9.157509157509157	20.738728478910197	AZGP1
5'-nucleotidase activity (GO:0008253)	1/14	0.10386439240175746	1.0	0	0	9.157509157509157	20.738728478910197	ACPP
heparan sulfate sulfotransferase activity (GO:0034483)	1/14	0.10386439240175746	1.0	0	0	9.157509157509157	20.738728478910197	NDST2
G-protein coupled chemoattractant receptor activity (GO:0001637)	1/15	0.11085913505430996	1.0	0	0	8.547008547008547	18.79910202705104	CCR8
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	2/75	0.11619368697583526	1.0	0	0	3.418803418803419	7.358963299116927	NDST2;ASAH1
protein transmembrane transporter activity (GO:0008320)	1/16	0.1177996281079866	1.0	0	0	8.012820512820513	17.13758144829869	AZGP1
cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	1/16	0.1177996281079866	1.0	0	0	8.012820512820513	17.13758144829869	CASP14
peptidase activator activity (GO:0016504)	1/16	0.1177996281079866	1.0	0	0	8.012820512820513	17.13758144829869	PCOLCE
nucleotidase activity (GO:0008252)	1/16	0.1177996281079866	1.0	0	0	8.012820512820513	17.13758144829869	ACPP
cholesterol transporter activity (GO:0017127)	1/17	0.12468628958158962	1.0	0	0	7.541478129713424	15.70101342052336	APOA1
retinol dehydrogenase activity (GO:0004745)	1/17	0.12468628958158962	1.0	0	0	7.541478129713424	15.70101342052336	SDR16C5
aspartic-type peptidase activity (GO:0070001)	1/17	0.12468628958158962	1.0	0	0	7.541478129713424	15.70101342052336	ASPRV1
receptor antagonist activity (GO:0048019)	1/17	0.12468628958158962	1.0	0	0	7.541478129713424	15.70101342052336	IL1RN
low-density lipoprotein particle binding (GO:0030169)	1/17	0.12468628958158962	1.0	0	0	7.541478129713424	15.70101342052336	THBS1
semaphorin receptor binding (GO:0030215)	1/18	0.13151953428970917	1.0	0	0	7.122507122507122	14.448717155734387	SEMA3F
neuropilin binding (GO:0038191)	1/19	0.13829977388820142	1.0	0	0	6.747638326585695	13.349066634614331	SEMA3F
lysophospholipase activity (GO:0004622)	1/19	0.13829977388820142	1.0	0	0	6.747638326585695	13.349066634614331	PLBD1
transforming growth factor beta binding (GO:0050431)	1/19	0.13829977388820142	1.0	0	0	6.747638326585695	13.349066634614331	THBS1
ferrous iron binding (GO:0008198)	1/20	0.14502741686194973	1.0	0	0	6.410256410256411	12.377131234799517	TF
mitogen-activated protein kinase binding (GO:0051019)	1/20	0.14502741686194973	1.0	0	0	6.410256410256411	12.377131234799517	CDK5RAP3
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	2/88	0.15041707619687464	1.0	0	0	2.913752913752914	5.519648413077975	SDR16C5;ME1
calcium-dependent cysteine-type endopeptidase activity (GO:0004198)	1/21	0.15170286860984958	1.0	0	0	6.105006105006105	11.513012717041097	CAPNS2
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/21	0.15170286860984958	1.0	0	0	6.105006105006105	11.513012717041097	ALOX12B
chemokine receptor activity (GO:0004950)	1/21	0.15170286860984958	1.0	0	0	6.105006105006105	11.513012717041097	CCR8
aspartic-type endopeptidase activity (GO:0004190)	1/21	0.15170286860984958	1.0	0	0	6.105006105006105	11.513012717041097	ASPRV1
phosphatidylinositol-4-phosphate binding (GO:0070273)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	GSDMB
solute:sodium symporter activity (GO:0015370)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	SLC1A6
fibroblast growth factor binding (GO:0017134)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	THBS1
NAD binding (GO:0051287)	1/22	0.15832653136454503	1.0	0	0	5.827505827505828	10.740651074249872	ME1
ADP binding (GO:0043531)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	ME1
lipoprotein particle binding (GO:0071813)	1/23	0.16489880435238824	1.0	0	0	5.574136008918618	10.04695262088307	THBS1
NF-kappaB binding (GO:0051059)	1/24	0.17142008371286638	1.0	0	0	5.3418803418803416	9.42114372415624	CDK5RAP3
lipoprotein particle receptor binding (GO:0070325)	1/25	0.17789076253984798	1.0	0	0	5.128205128205129	8.85428518294054	APOA1
neuropeptide hormone activity (GO:0005184)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	NPPA
RNA polymerase II transcription corepressor activity (GO:0001106)	1/26	0.18431123094403512	1.0	0	0	4.930966469428008	8.338902750393322	ELANE
metallopeptidase activity (GO:0008237)	2/102	0.18913975940928973	1.0	0	0	2.513826043237808	4.186196755706538	MMP3;KLK7
sterol transporter activity (GO:0015248)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	APOA1
metallocarboxypeptidase activity (GO:0004181)	1/28	0.1970030819520549	1.0	0	0	4.5787545787545785	7.438351217673291	CPA4
NADP binding (GO:0050661)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	ME1
phospholipase A2 activity (GO:0004623)	1/30	0.2094986982516284	1.0	0	0	4.273504273504273	6.679648518099551	PLBD1
cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	1/33	0.227880764688172	1.0	0	0	3.8850038850038855	5.745659474413145	CDK15
ion channel inhibitor activity (GO:0008200)	1/33	0.227880764688172	1.0	0	0	3.8850038850038855	5.745659474413145	RSC1A1
helicase activity (GO:0004386)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	DDX19B
cyclin-dependent protein kinase activity (GO:0097472)	1/34	0.23391323954845006	1.0	0	0	3.770739064856712	5.478148580458247	CDK15
endopeptidase regulator activity (GO:0061135)	1/36	0.24583805673584785	1.0	0	0	3.561253561253561	4.996731715741162	AHSG
3'-5' exonuclease activity (GO:0008408)	1/38	0.25757842490263855	1.0	0	0	3.3738191632928474	4.576353044937469	TREX2
carboxypeptidase activity (GO:0004180)	1/39	0.2633803282011895	1.0	0	0	3.287310979618672	4.385786247823927	CPA4
hormone receptor binding (GO:0051427)	1/40	0.2691371788769408	1.0	0	0	3.2051282051282053	4.206839970239371	NPPA
copper ion binding (GO:0005507)	1/41	0.2748493245776993	1.0	0	0	3.1269543464665417	4.038562358036249	ALB
cholesterol binding (GO:0015485)	1/43	0.2861408780983876	1.0	0	0	2.9815146094215863	3.7306827927154775	APOA1
sterol binding (GO:0032934)	1/48	0.31361124852089345	1.0	0	0	2.6709401709401708	3.0972252193942595	APOA1
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	3/254	0.31816289554591914	1.0	0	0	1.5142337976983646	1.7340880939019956	NMRK2;PI4KA;FAM20C
ribonuclease activity (GO:0004540)	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	AZGP1
L-amino acid transmembrane transporter activity (GO:0015179)	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	SLC1A6
amyloid-beta binding (GO:0001540)	1/49	0.31897795231631954	1.0	0	0	2.6164311878597593	2.989621385614096	APOA1
phosphatidylinositol kinase activity (GO:0052742)	1/51	0.3295865994208529	1.0	0	0	2.513826043237808	2.7901360957020347	PI4KA
metalloexopeptidase activity (GO:0008235)	1/54	0.34519245969029033	1.0	0	0	2.3741690408357075	2.5252924105385057	CPA4
phosphoric ester hydrolase activity (GO:0042578)	1/56	0.3553952955138986	1.0	0	0	2.2893772893772892	2.3684171257042466	ACPP
amino acid transmembrane transporter activity (GO:0015171)	1/56	0.3553952955138986	1.0	0	0	2.2893772893772892	2.3684171257042466	SLC1A6
nuclease activity (GO:0004518)	1/59	0.3704041132132606	1.0	0	0	2.17296827466319	2.1581066307786827	AZGP1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/60	0.37532948232421554	1.0	0	0	2.1367521367521367	2.0939124342749658	GSDMB
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/61	0.38021656496094913	1.0	0	0	2.1017234131988234	2.0323965548665517	NRP1
calcium ion binding (GO:0005509)	3/284	0.3819790544908872	1.0	0	0	1.3542795232936078	1.3033443974194658	PRSS3;THBS1;TGM3
mRNA 3'-UTR binding (GO:0003730)	1/63	0.3898770513028109	1.0	0	0	2.035002035002035	1.916816936570728	RBM24
G-protein coupled peptide receptor activity (GO:0008528)	1/64	0.394651039646005	1.0	0	0	2.003205128205128	1.8624866756445497	NPR1
carboxylic acid transmembrane transporter activity (GO:0046943)	1/64	0.394651039646005	1.0	0	0	2.003205128205128	1.8624866756445497	SLC1A6
RNA helicase activity (GO:0003724)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	DDX19B
ATP-dependent RNA helicase activity (GO:0004004)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	DDX19B
protein kinase inhibitor activity (GO:0004860)	1/67	0.4087514462077003	1.0	0	0	1.9135093761959434	1.7119173720897796	DCN
RNA-dependent ATPase activity (GO:0008186)	1/68	0.4133786773726703	1.0	0	0	1.885369532428356	1.6655188758430561	DDX19B
activating transcription factor binding (GO:0033613)	1/68	0.4133786773726703	1.0	0	0	1.885369532428356	1.6655188758430561	SDR16C5
phospholipase activity (GO:0004620)	1/69	0.4179699251139061	1.0	0	0	1.858045336306206	1.6208580426126573	PLBD1
heme binding (GO:0020037)	1/72	0.431530537644104	1.0	0	0	1.7806267806267806	1.4964690172027229	HMOX1
cytokine receptor activity (GO:0004896)	1/73	0.4359806108005753	1.0	0	0	1.7562346329469618	1.4579513650559068	CCR8
cadherin binding (GO:0045296)	3/313	0.4424059273796128	1.0	0	0	1.228803145736053	1.0021226721894236	PI4KA;EVPL;PPL
calcium ion transmembrane transporter activity (GO:0015085)	1/77	0.4534374242520154	1.0	0	0	1.6650016650016652	1.3168464917689	PKD2L2
protein transporter activity (GO:0008565)	1/80	0.4661767574099938	1.0	0	0	1.6025641025641026	1.2230615529306428	AZGP1
phosphatidylinositol phosphate binding (GO:1901981)	1/81	0.4703572918245731	1.0	0	0	1.5827793605571383	1.1938313987159659	GSDMB
RNA polymerase II transcription cofactor activity (GO:0001104)	1/84	0.48270471366538836	1.0	0	0	1.5262515262515262	1.1116455603730653	ELANE
ATP-dependent helicase activity (GO:0008026)	1/85	0.48675662578888634	1.0	0	0	1.5082956259426847	1.0859593099828817	DDX19B
phosphatidylinositol bisphosphate binding (GO:1902936)	1/87	0.49476608483950735	1.0	0	0	1.4736221632773356	1.036943978754712	GSDMB
calcium channel activity (GO:0005262)	1/93	0.5180568650144485	1.0	0	0	1.37854976564654	0.9066311893129986	PKD2L2
protein serine/threonine kinase activity (GO:0004674)	3/368	0.5498302027125245	1.0	0	0	1.0451505016722409	0.6251523523840273	PLK2;FAM20C;CDK15
carboxylic ester hydrolase activity (GO:0052689)	1/103	0.5545275436098244	1.0	0	0	1.2447099825740602	0.7339293011566134	PLBD1
phosphatase activity (GO:0016791)	1/104	0.5580202063761692	1.0	0	0	1.232741617357002	0.7191322794783008	ACPP
protein kinase regulator activity (GO:0019887)	1/107	0.5683357777345711	1.0	0	0	1.1981787682722262	0.6770223783161197	DCN
GTPase activator activity (GO:0005096)	2/249	0.580786401538378	1.0	0	0	1.0297600659046442	0.559543022422908	NRP1;TBC1D22B
protein homodimerization activity (GO:0042803)	5/664	0.5945046567485773	1.0	0	0	0.965400061785604	0.5020338371093858	GSTA4;TREX2;HMOX1;ACPP;VEGFA
G-protein coupled receptor activity (GO:0004930)	2/267	0.6188700167223475	1.0	0	0	0.9603380389897245	0.4608278281843228	NPR1;GPR18
actin filament binding (GO:0051015)	1/127	0.6312511828212367	1.0	0	0	1.0094891984655765	0.46441694389067883	POF1B
magnesium ion binding (GO:0000287)	1/127	0.6312511828212367	1.0	0	0	1.0094891984655765	0.46441694389067883	TREX2
GTPase regulator activity (GO:0030695)	2/275	0.6349290842674561	1.0	0	0	0.9324009324009325	0.4235356313705361	NRP1;TBC1D22B
Rab GTPase binding (GO:0017137)	1/130	0.6398674585757772	1.0	0	0	0.9861932938856017	0.44032960557307727	TBC1D22B
kinase activity (GO:0016301)	2/280	0.6446966453290136	1.0	0	0	0.9157509157509157	0.40199211551245767	NMRK2;PI4KA
G-protein coupled receptor binding (GO:0001664)	1/133	0.6482836638232465	1.0	0	0	0.963948332369385	0.41780116213805724	NPPA
cation channel activity (GO:0005261)	1/146	0.6825524493794591	1.0	0	0	0.8781173164734809	0.33536697046726016	PKD2L2
zinc ion binding (GO:0008270)	2/302	0.6852465442777732	1.0	0	0	0.8490405841399219	0.32091746206606353	ZNF185;TIMP1
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	1/175	0.7475057840811309	1.0	0	0	0.7326007326007327	0.21319650977732935	EHF
mRNA binding (GO:0003729)	1/179	0.7553603701980801	1.0	0	0	0.7162297665090962	0.20094566114409487	RBM24
Ras GTPase binding (GO:0017016)	1/184	0.7648380102471865	1.0	0	0	0.6967670011148273	0.1867971146104674	TBC1D22B
protein kinase activity (GO:0004672)	3/513	0.7670383622363666	1.0	0	0	0.749737591842855	0.1988442516959778	PLK2;FAM20C;CDK15
microtubule binding (GO:0008017)	1/195	0.78442393776209	1.0	0	0	0.6574621959237344	0.15963554755807102	NUSAP1
transcription corepressor activity (GO:0003714)	1/203	0.7976418443243045	1.0	0	0	0.6315523556902868	0.142791208107156	ELANE
kinase binding (GO:0019900)	2/418	0.8405828782036792	1.0	0	0	0.613421666053245	0.10652663793427919	PLG;CDK5RAP3
actin binding (GO:0003779)	1/254	0.8648939447754366	1.0	0	0	0.5047445992327882	0.07326286430605769	POF1B
tubulin binding (GO:0015631)	1/255	0.8659613138624841	1.0	0	0	0.5027652086475616	0.07235547693904303	NUSAP1
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	1/262	0.8732019106644133	1.0	0	0	0.4893325504012527	0.06634784996623555	EHF
protein heterodimerization activity (GO:0046982)	1/265	0.8761847791679083	1.0	0	0	0.48379293662312534	0.06394691590045856	VEGFA
core promoter proximal region sequence-specific DNA binding (GO:0000987)	1/278	0.8883252644400695	1.0	0	0	0.4611695259177274	0.05461045668394422	EHF
adenyl ribonucleotide binding (GO:0032559)	1/279	0.8892085911847798	1.0	0	0	0.45951658854884664	0.05395801637601675	ME1
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	1/280	0.89008497527962	1.0	0	0	0.45787545787545786	0.05331425960228978	EHF
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	1/284	0.8935221632144217	1.0	0	0	0.45142650776453597	0.05082346503688007	EHF
ubiquitin-like protein ligase binding (GO:0044389)	1/297	0.9039722220085368	1.0	0	0	0.431667098333765	0.043579662837233	CDK5RAP3
ubiquitin-protein transferase activity (GO:0004842)	1/417	0.9631122892157822	1.0	0	0	0.30744635061181824	0.011555454231892848	FBXL4
nucleoside-triphosphatase activity (GO:0017111)	1/424	0.9651209133914892	1.0	0	0	0.30237058538945333	0.010734726246103166	DDX19B
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	1/460	0.9738560035368863	1.0	0	0	0.2787068004459309	0.007383452224153576	EHF
protein kinase binding (GO:0019901)	1/495	0.9802558827353057	1.0	0	0	0.259000259000259	0.005164889035873855	CDK5RAP3
DNA binding (GO:0003677)	2/893	0.9934699486476795	1.0	0	0	0.2871335458121573	0.0018811454939648875	EHF;ALB
RNA binding (GO:0003723)	4/1387	0.9955593084607773	1.0	0	0	0.36973360693620244	0.0016455292541447055	RBM38;FCF1;NUSAP1;DCN
