Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RNA polymerase II transcription factor binding (GO:0001085)	31/121	2.7687021509856805E-35	2.8970692507131984E-33	0	0	25.6198347107438	2038.6240388761655	RB1;HDAC4;ATF2;GSK3B;HDAC5;HDAC2;SPI1;HDAC1;SRF;CHD4;GATA1;YY1;MTA1;SIN3A;HNF4A;EP300;TP53BP1;MTA2;CREBBP;JUN;SMAD3;NFATC1;FOS;CREB1;NCOR1;SP1;CTNNB1;TAF6;PPARA;TP53;NFE2L2
nucleosomal DNA binding (GO:0031492)	20/29	3.492858910354431E-34	3.350233838181625E-32	0	0	68.96551724137932	5312.908454406909	MBD3;SMARCE1;SMARCD2;HDAC2;SMARCC1;SMARCB1;SMARCC2;H2AFY;HDAC1;H2AFZ;H3F3A;ACTL6A;MBD2;CHD4;GATAD2B;SMARCA4;HIST1H3A;RBBP4;HIST3H3;MTA2
RNA polymerase II regulatory region DNA binding (GO:0001012)	35/201	1.9322345203567846E-33	1.7107707176389684E-31	0	0	17.412935323383085	1311.657752913489	RB1;ATF2;CEBPB;THRB;THRA;SATB1;SRF;NR1I2;GATA1;RELA;RELB;RXRA;PLAGL1;NKX2-1;TFAP2A;PARP1;H2AFY;VDR;NR1H2;NR1H4;NR1H3;GATAD2B;NFKB1;RUNX1;GATAD2A;NR4A1;CREB1;SP1;MYOD1;SP3;RARA;PPARG;PPARA;ATF3;PPARD
activating transcription factor binding (GO:0033613)	23/68	1.4816078314328044E-29	1.2180932956993983E-27	0	0	33.82352941176471	2245.268111766407	RB1;HDAC4;SMAD2;ATF2;JUN;CREBBP;SMAD3;HDAC1;SRF;FOS;RELA;HCFC1;NCOR1;CREB1;SIN3A;HNF4A;MYC;EP300;CTNNB1;PPARG;TAF6;TP53BP1;NFE2L2
transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001228)	36/284	2.688539632926682E-29	2.063006078332407E-27	0	0	12.676056338028168	833.9066561157227	ATF2;SRF;NR1I2;FOXK2;NR3C1;HIF1A;GATA1;ETS1;RELA;MYC;HNF4A;PLAGL1;MYB;SMAD2;TFAP2A;SMAD4;BCL11B;PARP1;NR1H2;NR1H4;HMGA1;NFATC1;ESR1;NFKB1;RUNX1;NR4A1;CREB1;KLF5;SP1;DDIT3;MYOD1;PGR;PPARA;TP53;ATF3;TP73
core promoter binding (GO:0001047)	25/97	1.1654539640053717E-28	8.383984453563643E-27	0	0	25.773195876288657	1657.7131939186233	RB1;HDAC4;HDAC5;SPI1;NOTCH1;KMT2A;HDAC1;NR3C1;GATA1;RELB;MTA1;NRIP1;NKX2-1;E2F1;EP300;TBP;H2AFY;STAT1;ESR1;RUNX1;SP1;MYOD1;PPARG;TP53;EZH2
sequence-specific double-stranded DNA binding (GO:1990837)	26/112	1.8148203876085118E-28	1.2287401565514101E-26	0	0	23.214285714285715	1482.8449094877005	THRB;KMT2A;THRA;HDAC1;SUV39H1;SRF;NR1I2;GATA1;SIN3A;MTA2;TFAP2A;H2AFY;VDR;NR1H2;MBD2;HMGA1;NR1H4;NR1H3;NFKB1;DDIT3;RARA;PPARG;PPARA;ATF3;NFE2L2;PPARD
sequence-specific DNA binding (GO:0043565)	39/394	1.3644900100590962E-27	8.725155564322332E-26	0	0	9.898477157360407	612.3100644847119	HDAC4;HDAC2;KDM1A;KMT2A;EPAS1;SATB1;UHRF1;PHF1;SRF;FOXK2;HIF1A;GATA1;FOXO1;SOX2;YY1;RXRA;TRIM28;MYB;E2F1;PPARGC1A;BPTF;MBD3;TFAP2A;XRCC6;SMAD4;SMAD3;POU2F1;BCL11B;XRCC5;MBD2;NR1H4;ARNT;HIC1;NR4A1;BCL6;SP1;PPARG;MAFK;PPARA
transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0000982)	33/280	7.631446130941609E-26	4.6230497351125225E-24	0	0	11.785714285714285	681.6260203296612	RB1;CEBPB;SRF;FOXK2;NR3C1;GATA1;ETS1;RELA;YY1;MYC;HNF4A;MYB;SMAD2;TFAP2A;JUN;CREBBP;SMAD4;BCL11B;NR1H2;NR1H4;FOS;ESR1;NR4A1;CREB1;KLF5;SP1;DDIT3;PGR;PPARA;TP53;ATF3;RCOR1;TP73
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	20/65	7.255839273424648E-25	4.1757355018558845E-23	0	0	30.76923076923077	1710.2406388656832	NCOA1;NCOA2;SS18;THRB;KDM1A;THRA;NCOA6;VDR;NCOA3;NR1H2;NR1I2;HMGA1;NR1H4;NR1H3;CARM1;RARA;PPARG;PPARA;PPARGC1A;PPARD
histone deacetylase activity (GO:0004407)	17/40	3.629521742787372E-24	1.989323583784888E-22	0	0	42.5	2293.850007101238	HDAC4;MBD3;HDAC5;HDAC2;HDAC3;KDM1A;HDAC1;CHD4;CHD3;SIRT1;MTA1;RBBP4;SIN3A;RBBP7;MTA2;MTA3;RCOR1
protein deacetylase activity (GO:0033558)	17/42	1.0237772742171191E-23	5.356216557381382E-22	0	0	40.476190476190474	2142.6459247770586	HDAC4;MBD3;HDAC5;HDAC2;HDAC3;KDM1A;HDAC1;CHD4;CHD3;SIRT1;MTA1;RBBP4;SIN3A;RBBP7;MTA2;MTA3;RCOR1
repressing transcription factor binding (GO:0070491)	18/53	2.182496993899063E-23	1.0921974086860094E-21	0	0	33.96226415094339	1772.1165568584297	HDAC4;HDAC5;HDAC2;TBP;CBX5;HDAC1;CTBP1;STAT1;CHD4;HMGB1;RELA;YY1;MTA1;KAT5;SP1;MYC;PPARA;MTA2
steroid hormone receptor binding (GO:0035258)	20/76	2.538527595898428E-23	1.217435526199621E-21	0	0	26.31578947368421	1369.1545503307905	RB1;NCOA1;DAXX;SMAD3;KDM1A;NCOA6;NCOA3;FHL2;BRCA1;ESR1;PIAS2;PIAS1;SMARCA4;NR4A1;KAT5;SUMO1;NRIP1;EP300;CTNNB1;PPARGC1A
core promoter sequence-specific DNA binding (GO:0001046)	19/73	4.1586648273281603E-22	1.914649286501885E-20	0	0	26.027397260273972	1281.3724405254243	TFAP2A;SMARCB1;POU2F1;H2AFY;KMT2A;H2AFZ;HDAC1;STAT1;H3F3A;FOS;GATA1;ESR1;SMARCA4;MTA1;SP1;RUVBL2;NRIP1;PPARG;TP53
transcription corepressor activity (GO:0003714)	26/203	1.9144355759110574E-21	8.475059030283182E-20	0	0	12.807881773399016	610.9982595640205	THRB;HDAC3;CTBP1;HDAC1;RELB;YY1;MTA1;TRIM28;SIN3A;RUVBL2;NRIP1;DNMT3B;JUNB;DAXX;NR1H4;NR0B2;SIRT1;SMARCA4;PIAS1;NCOR2;NCOR1;TBL1XR1;DDIT3;RARA;ATF3;RCOR1
RNA polymerase II activating transcription factor binding (GO:0001102)	16/47	6.228666961525789E-21	2.6552576565615497E-19	0	0	34.04255319148936	1583.8340294070897	RB1;ATF2;CREBBP;JUN;SMAD3;SRF;FOS;CREB1;NCOR1;SIN3A;HNF4A;EP300;CTNNB1;TAF6;TP53BP1;NFE2L2
androgen receptor binding (GO:0050681)	15/42	4.5721219901616984E-20	1.8794687180986127E-18	0	0	35.714285714285715	1590.4187297247033	RB1;NCOA1;DAXX;KDM1A;NCOA3;FHL2;BRCA1;PIAS2;PIAS1;SMARCA4;KAT5;NRIP1;EP300;CTNNB1;PPARGC1A
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	23/175	2.4564770132926216E-19	9.749672559654508E-18	0	0	13.142857142857142	563.1765352523284	TFAP2A;SMAD2;SMAD4;BCL11B;SRF;NR1H2;NR1H4;FOXK2;NR3C1;ETS1;ESR1;RELA;NR4A1;CREB1;KLF5;SP1;MYC;DDIT3;HNF4A;MYB;PGR;PPARA;TP73
histone deacetylase binding (GO:0042826)	18/85	3.08833834647927E-19	1.1848924789325465E-17	0	0	21.176470588235293	902.5725933013998	HDAC4;TOP2B;HDAC5;HSP90AA1;HDAC2;HDAC3;HDAC1;SRF;CHD4;HIC1;RELA;NCOR2;KAT2B;KAT2A;NCOR1;RBBP4;SP1;TP53
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	17/75	8.95857084028698E-19	3.3262306571517143E-17	0	0	22.666666666666664	941.9474706265679	HDAC4;MBD3;HDAC5;HDAC2;HDAC3;KDM1A;HDAC1;CHD4;CHD3;SIRT1;MTA1;RBBP4;SIN3A;RBBP7;MTA2;MTA3;RCOR1
hormone receptor binding (GO:0051427)	14/40	1.1655084743433714E-18	4.192188293653814E-17	0	0	35.0	1445.2680978201095	NCOA1;NCOA2;SMARCD3;SRC;STAT1;NCOA6;NCOA3;HIF1A;SIRT1;NCOR1;MYOD1;NRIP1;EP300;CTNNB1
RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding (GO:0001133)	11/19	5.33905388059307E-18	1.8621972777462496E-16	0	0	57.89473684210527	2302.5595544100443	THRB;THRA;VDR;NR1H2;NR1I2;NR1H4;RARA;NR1H3;PPARG;PPARA;PPARD
nuclear hormone receptor binding (GO:0035257)	15/56	6.667008153567601E-18	2.256978348457738E-16	0	0	26.785714285714285	1059.3578696593836	NCOA1;NCOA2;SMARCD3;NCOA6;STAT1;NCOA3;HMGA1;SIRT1;HIF1A;NCOR1;RXRA;MYOD1;NRIP1;EP300;CTNNB1
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	15/64	6.102934792600547E-17	2.0069936989380654E-15	0	0	23.4375	875.0432065283543	ATF2;CEBPB;JUN;SPI1;SRF;ZBTB16;HMGA1;NR1H4;ARNT;NFATC1;HIF1A;RELA;NFKB1;CREB1;MYOD1
ligand-dependent nuclear receptor binding (GO:0016922)	10/17	1.4584614670735103E-16	4.663025412782251E-15	0	0	58.82352941176471	2144.939964558052	NCOA1;SMARCE1;NCOR2;NCOA2;RXRA;NCOR1;NCOA3;NR1H4;ARID1A;PPARGC1A
transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	12/50	6.243395712282887E-14	1.9422022877939464E-12	0	0	24.0	729.7120099893447	NCOA1;JUN;CREBBP;CREB1;NOTCH1;TRIM28;NR1H4;CTNNB1;BRCA1;FOS;SMARCA2;SMARCA4
core promoter proximal region DNA binding (GO:0001159)	9/22	3.709239760923216E-13	1.123509201269111E-11	0	0	40.909090909090914	1170.9318792065992	TFAP2A;YY1;CREBBP;SMAD4;SMAD3;TBP;UHRF1;SP1;SP3
double-stranded DNA binding (GO:0003690)	14/99	1.1409514610603704E-12	3.367269568411504E-11	0	0	14.14141414141414	388.8769901143033	SMAD2;XRCC6;H2AFY;PRKDC;XRCC5;SATB1;UHRF1;STAT1;HMGB1;RXRA;SP1;TDG;PPARG;MEN1
histone methyltransferase activity (GO:0042054)	11/48	1.2406113592961319E-12	3.5698591863746194E-11	0	0	22.916666666666664	628.2699689319478	SUZ12;KMT2A;RBBP5;EED;SUV39H1;EHMT2;CARM1;SETD7;ASH2L;MEN1;EZH2
protein heterodimerization activity (GO:0046982)	20/265	2.6115352321661206E-12	7.331407444446842E-11	0	0	7.547169811320754	201.29119136577097	TOP2B;DAXX;JUN;CEBPB;EPAS1;NCOA3;ARNT;FOS;AHR;HIF1A;RELA;NFKB1;NR4A1;RXRA;DDIT3;MYOD1;RARA;PPARG;TP53;ATF3
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	9/27	3.347530398111718E-12	9.173827352920446E-11	0	0	33.33333333333333	880.7599412182213	TFAP2A;POU2F1;H2AFY;STAT1;H2AFZ;RUVBL2;H3F3A;FOS;GATA1
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	16/159	5.708575162076003E-12	1.5280395375696464E-10	0	0	10.062893081761006	260.5187588144544	RB1;TFAP2A;CREBBP;CEBPB;SATB1;ZBTB16;GATA1;HIC1;NFKB1;RELA;YY1;E2F1;MAFK;PPARA;RCOR1;PPARD
histone-lysine N-methyltransferase activity (GO:0018024)	10/41	6.829592337574569E-12	1.7865592683064383E-10	0	0	24.390243902439025	627.0672227111886	SUZ12;KMT2A;RBBP5;EED;SUV39H1;EHMT2;SETD7;ASH2L;MEN1;EZH2
RNA polymerase II transcription cofactor activity (GO:0001104)	12/84	4.3213610922500746E-11	1.1053081371510748E-9	0	0	14.285714285714285	340.92665146644845	NCOA1;CREBBP;TRIM28;SIN3A;HDAC1;CTBP1;CTNNB1;BRCA1;TP53BP1;PPARGC1A;SMARCA2;SMARCA4
DNA-dependent ATPase activity (GO:0008094)	11/72	1.3469305869682783E-10	3.370254577392366E-9	0	0	15.277777777777779	347.23367808273184	TOP2B;PBRM1;RBBP4;RUVBL2;RUVBL1;CHD4;CHD3;SMARCA1;SMARCA2;BPTF;SMARCA4
ubiquitin-like protein ligase binding (GO:0044389)	19/297	1.6411738866332292E-10	4.01913009258478E-9	0	0	6.397306397306397	144.13412256998174	RB1;HSPA9;SMAD2;GSK3B;DAXX;JUN;CDKN1A;SMAD3;XRCC5;STAT1;BRCA1;HIF1A;RELA;FOXO1;PML;TRIM28;SUMO1;TP53;PPARGC1A
RNA polymerase II repressing transcription factor binding (GO:0001103)	8/28	2.2751108437857053E-10	5.4555262108278055E-9	0	0	28.57142857142857	634.3949187480366	YY1;HDAC2;MTA1;HDAC1;SP1;CHD4;MTA2;PPARA
ubiquitin protein ligase binding (GO:0031625)	18/284	5.906485963111036E-10	1.3874214986817963E-8	0	0	6.338028169014084	134.68183014328966	RB1;HSPA9;SMAD2;GSK3B;DAXX;JUN;CDKN1A;SMAD3;XRCC5;BRCA1;HIF1A;RELA;FOXO1;PML;TRIM28;SUMO1;TP53;PPARGC1A
enhancer binding (GO:0035326)	7/26	5.040037149156438E-9	1.160216551735812E-7	0	0	26.92307692307692	514.3883334160826	YY1;SMAD2;ATF2;SMAD3;HMGA1;ARNT;AHR
aryl hydrocarbon receptor binding (GO:0017162)	5/8	5.197809453130906E-9	1.1730742510889553E-7	0	0	62.5	1192.1892849454264	NCOA1;NCOA2;TBP;ARNT;TAF6
protein-lysine N-methyltransferase activity (GO:0016279)	8/47	1.9565699312861265E-8	4.330792290212176E-7	0	0	17.02127659574468	302.1189419381839	KMT2A;RBBP5;SUV39H1;EHMT2;SETD7;ASH2L;MEN1;EZH2
R-SMAD binding (GO:0070412)	6/19	2.2581558320129314E-8	4.904032759711102E-7	0	0	31.57894736842105	555.9831242309805	SMAD2;JUN;SMAD4;SMAD3;FOS;MEN1
protein kinase binding (GO:0019901)	21/495	2.779020504993886E-8	5.923430743051784E-7	0	0	4.242424242424242	73.8121669713187	ATF2;TOP2B;GSK3B;HDAC5;DAXX;CDKN1A;HSP90AA1;SMAD3;PARP1;H2AFY;NCOA3;NR3C1;HIF1A;SIRT1;ESR1;RELA;RELB;KAT2B;RARA;TP53;TP73
kinase binding (GO:0019900)	19/418	4.4938378026577065E-8	9.404376928834582E-7	0	0	4.545454545454546	76.89988028553199	RB1;ATF2;GSK3B;DAXX;CDKN1A;SMAD3;PARP1;H2AFY;SRC;NCOA3;NR3C1;HIF1A;ESR1;RELA;RELB;KAT2B;CTNNB1;TP53;TP73
transcriptional repressor activity, RNA polymerase II activating transcription factor binding (GO:0098811)	5/12	7.115625499576913E-8	1.4625151696451831E-6	0	0	41.666666666666664	685.7661501447484	JUN;NOTCH1;CREB1;NR1H4;FOS
RNA polymerase II transcription coactivator activity (GO:0001105)	7/39	1.0557617279730362E-7	2.131897805082394E-6	0	0	17.94871794871795	288.32520998118457	NCOA1;CREBBP;TRIM28;CTNNB1;BRCA1;SMARCA2;SMARCA4
peptide-lysine-N-acetyltransferase activity (GO:0061733)	7/39	1.0557617279730362E-7	2.095140946374077E-6	0	0	17.94871794871795	288.32520998118457	ATF2;KAT2B;CREBBP;KAT2A;KAT5;NCOA3;EP300
protein methyltransferase activity (GO:0008276)	7/41	1.517309196504978E-7	2.9600387884359824E-6	0	0	17.073170731707318	268.06853671293385	SUZ12;EED;SUV39H1;EHMT2;CARM1;SETD7;EZH2
histone acetyltransferase activity (GO:0004402)	7/41	1.517309196504978E-7	2.9107048086287157E-6	0	0	17.073170731707318	268.06853671293385	ATF2;KAT2B;CREBBP;KAT2A;KAT5;NCOA3;EP300
damaged DNA binding (GO:0003684)	7/46	3.4629243628747584E-7	6.534140887981717E-6	0	0	15.217391304347826	226.37364258903838	DDB1;CREBBP;TDG;EP300;HMGB1;TP53;TP73
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	9/97	5.586252695875104E-7	1.0370607827342331E-5	0	0	9.278350515463918	133.5877139421808	RB1;YY1;TFAP2A;CREBBP;CEBPB;PPARA;GATA1;RCOR1;RELA
transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0001205)	5/18	7.330902528011693E-7	1.3393442555145173E-5	0	0	27.77777777777778	392.38880596307035	SRF;HMGA1;NFATC1;RELA;NFKB1
methylation-dependent protein binding (GO:0140034)	7/52	8.22781206212229E-7	1.4797205755473055E-5	0	0	13.46153846153846	188.6039012400215	SUZ12;CBX5;UHRF1;RBBP5;PHF1;TP53BP1;ING1
retinoid X receptor binding (GO:0046965)	4/9	1.1756320457022156E-6	2.0817730532357694E-5	0	0	44.44444444444444	606.8313175002049	VDR;NCOA6;HMGA1;PPARG
glucocorticoid receptor binding (GO:0035259)	4/9	1.1756320457022156E-6	2.0502310372776516E-5	0	0	44.44444444444444	606.8313175002049	NR4A1;SMAD3;SUMO1;NRIP1
methylated histone binding (GO:0035064)	7/55	1.2167999109123917E-6	2.090353279791288E-5	0	0	12.727272727272725	173.3363694263854	SUZ12;CBX5;UHRF1;RBBP5;PHF1;TP53BP1;ING1
transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	5/20	1.3051359438883009E-6	2.2091345167874035E-5	0	0	25.0	338.73008377632954	SMAD3;POU2F1;STAT1;SRF;RELA
TBP-class protein binding (GO:0017025)	5/21	1.6991156196356266E-6	2.834321852464647E-5	0	0	23.809523809523807	316.31911109545644	THRA;RUVBL2;RUVBL1;AHR;ESR1
histone acetyltransferase binding (GO:0035035)	5/22	2.1810476898959246E-6	3.5862655586717274E-5	0	0	22.727272727272727	296.2660273844341	EPAS1;STAT1;HIF1A;ZBTB7A;TP53
bHLH transcription factor binding (GO:0043425)	5/22	2.1810476898959246E-6	3.535754776155224E-5	0	0	22.727272727272727	296.2660273844341	CREBBP;SMAD3;KDM1A;SP1;SIRT1
disordered domain specific binding (GO:0097718)	5/23	2.7643280226436368E-6	4.419085491753925E-5	0	0	21.73913043478261	278.23289091982184	RB1;SMAD2;HSP90AA1;NCOA3;TP53
NF-kappaB binding (GO:0051059)	5/24	3.4635138267612733E-6	5.4609649515098984E-5	0	0	20.833333333333332	261.94222765325475	GSK3B;HDAC2;HDAC3;HDAC1;RELA
acetyltransferase activity (GO:0016407)	5/24	3.4635138267612733E-6	5.387168127840846E-5	0	0	20.833333333333332	261.94222765325475	SMARCE1;KAT2B;CREBBP;KAT5;EP300
SUMO binding (GO:0032183)	4/12	4.5110136352190394E-6	6.922902258849486E-5	0	0	33.33333333333333	410.2996225627544	DAXX;TDG;NR3C1;PML
RNA polymerase II basal transcription factor binding (GO:0001091)	4/12	4.5110136352190394E-6	6.831811439654098E-5	0	0	33.33333333333333	410.2996225627544	TBP;AHR;ESR1;TP53
peptide N-acetyltransferase activity (GO:0034212)	4/15	1.2150001455530943E-5	1.816188529261833E-4	0	0	26.666666666666664	301.818167156825	KAT2B;CREBBP;KAT2A;EP300
estrogen receptor binding (GO:0030331)	5/32	1.5377155419858243E-5	2.2691161395201073E-4	0	0	15.625	173.16605569043594	NCOA1;NCOA6;NRIP1;CTNNB1;ESR1
retinoic acid receptor binding (GO:0042974)	4/16	1.6073421914510297E-5	2.3418365346330826E-4	0	0	25.0	275.95858657075075	VDR;NCOA6;HMGA1;PPARG
SUMO transferase activity (GO:0019789)	4/18	2.6604042942935772E-5	3.827656678414884E-4	0	0	22.22222222222222	234.09883029755667	UBE2I;SUMO1;PIAS2;PIAS1
